Recipient,Transect,Gen,SegPos,Donor,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR_026,3,G2,44L,HR_115,4,134,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-03,,,48.22,X,11,6,23,28,17,2.090909091,35.54545455,4.622416667,,,50.472,2.23,22.633183856502242,-28.79,4.74,1,1,1,1
HR_026,3,G2,7L,HR_115,1,97,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,9.95,X,0,2,0,0,2,,,,30.098,2024-04-05,67.785,2.95,22.977966101694914,-29.84,1.84,1,1,0,0
HR_026,6,G1,8L,HR_115,5,233,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,2.3,-,1,0,0,2,1,0,0,,16.647,2024-04-05,,,,-32.04,1.83,1,1,1,0
HR_026,7,G1,2R,HR_115,2,275,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,2,0,1,8,2,0.5,1,3.08,27.038,2024-04-05,,,,-30.26,1.67,1,1,1,1
HR_027,1,G2,1L,HR_175,4,1,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,13.27,X,5,0,12,13,5,2.4,12,3.607,,,,,,-29.56,1.19,1,1,1,1
HR_027,3,G1,25L,HR_175,4,115,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-20,1900-01-01,,,84.82,-,30,5,60,117,35,2,70,2.192825397,22.56,2024-04-05,38.253,2.13,17.959154929577466,-30.76,4.53,1,1,1,1
HR_027,6,G2,14R,HR_175,2,239,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,2.32,X,1,0,2,2,1,2,2,0.545,23.51,2024-04-05,,,,,,1,1,1,1
HR_027,8,G1,43L,HR_175,4,358,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,8.8,-,4,1,4,8,5,1,5,2.035,,,,,,-31.66,4.03,1,1,1,1
HR_027,8,G2,27R,HR_175,1,342,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-17,2024-04-20,,,,26,X,3,1,5,13,4,1.666666667,6.666666667,3.358,23.516,2024-04-20,17.937,1.13,15.873451327433632,-31.03,3.2,1,1,1,1
HR_027,9,G1,21L,HR_175,1,381,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.96,-,6,0,23,31,6,3.833333333,23,1.848452381,23.265,2024-04-05,,,,-30.61,3.14,1,1,1,1
HR_028,1,G2,28R,HR_064,4,28,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-16,26,,2024-04-20,1900-01-01,1900-01-01,,,X,0,2,0,0,2,,,,15.161,2024-04-20,17.973,0.8,22.46625,,,1,1,0,0
HR_028,2,G2,17L,HR_064,2,62,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.05,X,0,1,0,0,1,,,,19.43,2024-04-05,,,,,,1,1,0,0
HR_028,4,G1,43R,HR_064,5,178,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.82,-,1,1,3,3,2,3,6,1.588333333,21.454,2024-04-05,,,,-30.39,1.33,1,1,1,1
HR_028,5,G1,9R,HR_064,3,189,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,41.91,-,12,1,3,17,13,0.25,3.25,2.773333333,20.104,2024-04-05,19.351,0.94,20.586170212765957,-30.49,3.76,1,1,1,1
HR_028,5,G2,41R,HR_064,1,221,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-01,,,32.73,X,7,1,4,8,8,0.5714285714,4.571428571,3.5775,,,,,,-29.19,3.52,1,1,1,1
HR_028,8,G1,45R,HR_064,2,360,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,15.11,-,2,0,0,0,2,0,0,,25.888,2024-04-20,,,,-30.03,3.73,1,1,1,0
HR_032,1,G2,23R,HR_110,5,23,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,6.86,X,3,0,7,9,3,2.333333333,7,2.581666667,24.194,2024-04-20,26.861,1.71,15.708187134502925,-30.59,3.78,1,1,1,1
HR_032,3,G1,39R,HR_110,2,129,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,10.55,-,3,3,14,18,6,4.666666667,28,1.157142857,23.076,2024-04-05,40.796,,,-30.38,3.14,1,1,1,1
HR_032,5,G2,36L,HR_110,4,216,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.2,X,1,0,4,4,1,4,4,1.7175,24.754,2024-04-05,14.494,0.71,20.414084507042254,-30.76,0.76,1,1,1,1
HR_032,6,G1,12L,HR_110,1,237,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,4.55,-,1,0,0,2,1,0,0,,21.889,2024-04-05,,,,,,0,1,1,0
HR_032,8,G2,32L,HR_110,2,347,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,10.81,X,3,0,0,0,3,0,0,,23.397,2024-04-20,,,,-30.38,5.86,1,1,1,0
HR_032,9,G1,9L,HR_110,5,369,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,23.76,-,6,0,24,34,6,4,24,2.704090909,22.913,2024-04-05,22.138,1.61,13.750310559006211,-29.83,2.82,1,1,1,1
HR_033,1,G1,41R,HR_160,2,41,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,-,1,0,2,2,1,2,2,2.335,24.185,2024-04-05,50.486,3.27,15.43914373088685,-31.15,2.15,0,1,1,1
HR_033,2,G2,33L,HR_160,2,78,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,8.07,X,1,1,0,2,2,0,0,,16.855,2024-04-05,28.051,1.12,25.04553571428571,-30.75,1.55,1,1,1,0
HR_033,4,G2,34R,HR_160,4,169,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-02,,,56.76,X,6,4,7,10,10,1.166666667,11.66666667,3.0135,27.018,2024-04-05,10.748,0.44,24.427272727272726,-28.42,2.16,1,1,1,1
HR_033,5,G2,30R,HR_160,1,210,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,18.68,X,2,3,3,3,5,1.5,7.5,3.903333333,26.637,2024-03-23,,,,-29.85,2.73,1,1,1,1
HR_033,7,G1,23L,HR_160,4,292,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.86,-,0,0,0,0,0,,0,,15.215,2024-04-20,14.271,0.66,21.62272727272727,,,1,0,0,0
HR_033,8,G1,45L,HR_160,1,360,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5.21,-,1,0,0,0,1,0,0,,,,,,,-30.41,1.31,1,1,1,0
HR_034,2,G2,13L,HR_125,1,58,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.87,X,1,0,0,2,1,0,0,,21.057,2024-04-20,,,,,,1,1,1,0
HR_034,6,G1,38R,HR_125,5,263,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,3.02,-,0,1,0,0,1,,,,21.997,2024-03-23,,,,,,1,1,0,0
HR_034,6,G2,8R,HR_125,1,233,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,11.69,X,2,0,3,5,2,1.5,3,2.156666667,,,,,,-30.96,3.2,1,1,1,1
HR_034,9,G2,6L,HR_125,5,366,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,11.7,X,3,1,11,11,4,3.666666667,14.66666667,2.678181818,25.132,2024-04-05,29.017,1.68,17.27202380952381,-32.12,2.8,1,1,1,1
HR_035,2,G1,14R,HR_085,4,59,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.84,-,4,4,5,6,8,1.25,10,2.688,20.581,2024-04-05,,,,-31.45,4.65,1,1,1,1
HR_035,5,G2,28R,HR_085,2,208,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,8.62,X,6,0,16,21,6,2.666666667,16,1.815,24.545,2024-04-05,24.965,1.44,17.336805555555557,-30.22,2.99,1,1,1,1
HR_035,7,G2,18L,HR_085,1,287,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,1,1,0,0,2,0,0,,23.492,2024-04-20,,,,-29.56,1.74,1,1,1,0
HR_035,8,G1,26L,HR_085,2,341,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,6.5,-,1,0,0,0,1,0,0,,20.831,2024-04-20,40.524,2.52,16.080952380952382,-29.99,1.69,1,1,1,0
HR_035,8,G1,29L,HR_085,5,344,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0.71,-,0,0,0,0,0,,0,,,,18.077,0.96,18.830208333333335,,,1,0,0,0
HR_035,9,G2,5L,HR_085,3,365,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,3,0,6,6,3,2,6,3.976666667,24.845,2024-04-05,,,,,,1,1,1,1
HR_036,1,G1,4L,HR_180,4,4,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,,-,9,3,16,19,12,1.777777778,21.33333333,3.603253968,24.15,2024-04-20,72.139,3.81,18.934120734908134,-29.89,2.28,1,1,1,1
HR_036,2,G1,11R,HR_180,5,56,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,11.6,-,4,0,2,8,4,0.5,2,2.955,,,25.808,1.35,19.117037037037036,,,1,1,1,1
HR_036,2,G2,27L,HR_180,4,72,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.16,X,0,0,0,0,0,,0,,,,35.454,1.79,19.806703910614527,,,1,0,0,0
HR_036,2,G2,6R,HR_180,4,51,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,16.88,X,7,1,5,15,8,0.7142857143,5.714285714,3.596,24.694,2024-04-05,,,,-30.43,4.11,1,1,1,1
HR_036,3,G2,33R,HR_180,2,123,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.2,X,1,1,3,3,2,3,6,1.793333333,21.702,2024-04-05,,,,-30.62,2.56,1,1,1,1
HR_036,6,G1,35R,HR_180,2,260,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,1,1,2,2,2,2,4,2.38,24.502,2024-03-23,22.995,1.04,22.110576923076923,-30.56,2,1,1,1,1
HR_037,1,G2,45L,HR_110,2,45,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,1,0,2,2,1,2,2,2.265,23.021,2024-04-05,25.406,1.35,18.81925925925926,-30.45,2.28,1,1,1,1
HR_037,2,G1,27R,HR_110,3,72,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,14.19,-,4,0,0,6,4,0,0,,20.876,2024-04-20,36.431,2.24,16.263839285714283,-30.79,2.37,1,1,1,0
HR_037,3,G1,41R,HR_110,5,131,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.93,-,0,1,0,0,1,,,,19.526,2024-04-05,75.767,3.22,23.53012422360248,,,1,1,0,0
HR_037,5,G1,23R,HR_110,4,203,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,28.31,-,3,3,17,24,6,5.666666667,34,1.753529412,21.156,2024-04-05,29.386,1.73,16.98612716763006,-30.18,2.14,1,1,1,1
HR_037,6,G2,24R,HR_110,2,249,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.48,X,5,1,1,5,6,0.2,1.2,1.21,20.514,2024-04-05,,,,-29.5,2.22,1,1,1,1
HR_037,9,G2,32L,HR_110,3,392,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,15.56,X,4,0,11,17,4,2.75,11,2.317272727,18.507,2024-04-05,,,,-30.69,3.74,1,1,1,1
HR_038,1,G2,36L,HR_053,5,36,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,4.22,X,2,0,8,8,2,4,8,1.2775,22.237,2024-04-05,8.148,0.52,15.669230769230769,-30.27,2.34,1,1,1,1
HR_038,2,G1,43R,HR_053,4,88,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,27.41,-,22,1,90,129,23,4.090909091,94.09090909,1.706666667,28.931,2024-04-05,,,,-31,4.53,1,1,1,1
HR_038,4,G1,29L,HR_053,5,164,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,2.78,-,0,1,0,0,1,,,,17.761,2024-04-20,29.333,1.77,16.57231638418079,,,0,1,0,0
HR_038,5,G2,42R,HR_053,3,222,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,33.79,X,8,5,18,28,13,2.25,29.25,1.782222222,20.511,2024-03-23,,,,-30.02,3.59,1,1,1,1
HR_038,9,G1,46R,HR_053,3,406,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.44,-,0,2,0,0,2,,,,,,,,,-30.98,1.9,1,1,0,0
HR_038,9,G2,17R,HR_053,1,377,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2024-04-20,,,,11.06,X,3,1,14,17,4,4.666666667,18.66666667,1.627857143,22.279,2024-04-05,,,,-30.14,4.42,1,1,1,1
HR_039,3,G2,27L,HR_110,4,117,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.66,X,5,1,23,32,6,4.6,27.6,1.736294643,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,1,1,1,1
HR_039,4,G2,24R,HR_110,2,159,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,X,0,0,0,0,0,,0,,24.877,2024-04-05,42.671,1.7,25.10058823529412,-29.85,1.06,0,0,0,0
HR_039,4,G2,26R,HR_110,3,161,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,2,1,3,5,3,1.5,4.5,3.41,,,24.204,1.19,20.33949579831933,-30.89,2.51,1,1,1,1
HR_039,6,G1,43R,HR_110,1,268,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,2024-04-05,,,,3.87,-,1,2,3,3,3,3,9,0.9766666667,20.88,2024-03-23,,,,-30.61,2.74,1,1,1,1
HR_039,7,G1,19L,HR_110,3,288,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_039,9,G1,5R,HR_110,4,365,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2023-04-05,1900-01-01,,,77.32,-,22,0,75,135,22,3.409090909,75,2.502111111,23.923,2024-04-05,,,,-29.52,3.54,1,1,1,1
HR_040,2,G2,21R,HR_005,3,66,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,2.83,X,1,0,2,4,1,2,2,0.93,26.293,2024-04-05,33.985,1.73,19.64450867052023,,,0,1,1,1
HR_040,5,G1,20L,HR_005,2,200,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,7.35,-,4,1,1,9,5,0.25,1.25,,22.956,2024-04-05,,,,-30.38,3.22,1,1,1,1
HR_040,5,G1,27R,HR_005,2,207,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,19.38,-,3,5,11,16,8,3.666666667,29.33333333,2.740909091,,,16.47,0.93,17.709677419354836,-30.39,5,1,1,1,1
HR_040,6,G2,29R,HR_005,2,254,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,10.62,X,1,3,3,3,4,3,12,2.41,17.514,2024-04-05,,,,-31.36,4.25,1,1,1,1
HR_040,7,G1,41R,HR_005,2,311,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,0,0,0,0,0,,0,,21.407,2024-04-20,,,,,,1,0,0,0
HR_040,8,G2,22L,HR_005,3,337,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.09,X,0,1,0,0,1,,,,,,,,,,,1,1,0,0
HR_041,1,G2,6L,HR_164,1,6,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,4.33,X,0,0,0,0,0,,0,,22.048,2024-04-05,43.521,2.24,19.429017857142856,,,1,0,0,0
HR_041,3,G1,17R,HR_164,1,107,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.29,-,0,5,0,0,5,,,,,,,,,-29.92,3.33,1,1,0,0
HR_041,4,G1,5L,HR_164,3,140,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6.15,-,3,0,9,9,3,3,9,1.031666667,29.345,2024-04-05,57.88,3.16,18.31645569620253,-30.3,1.69,1,1,1,1
HR_041,6,G2,11L,HR_164,4,236,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,2.43,X,1,1,0,1,2,0,0,,20.04,2024-03-23,,,,,,1,1,1,0
HR_041,8,G2,23L,HR_164,1,338,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.39,X,3,0,0,7,3,0,0,,16.753,2024-04-20,,,,-30.84,2.13,1,1,1,0
HR_041,9,G1,40L,HR_164,4,400,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.52,-,1,0,0,0,1,0,0,,25.581,2024-04-20,,,,,,1,1,1,0
HR_042,1,G1,12R,HR_008,2,12,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,13,-,1,2,0,1,3,0,0,,25.136,2024-04-20,32.622,1.72,18.96627906976744,-29.47,4.73,1,1,1,0
HR_042,3,G2,30R,HR_008,2,120,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,2024-05-04,1900-01-01,,,4.44,X,0,1,0,0,1,,,,19.201,2024-05-04,,,,-29.8,2.81,1,1,0,0
HR_042,4,G1,14L,HR_008,5,149,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,24.28,-,3,2,6,6,5,2,10,2.948333333,25.535,2024-04-05,,,,-29.87,3.23,1,1,1,1
HR_042,4,G1,32R,HR_008,3,167,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,6.83,-,0,1,0,0,1,,,,,,57.005,2.65,21.511320754716984,-29.03,1.36,1,1,0,0
HR_042,5,G2,17R,HR_008,1,197,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.66,X,2,3,2,3,5,1,5,2.625,23.902,2024-04-05,,,,-30.56,2.5,1,1,1,1
HR_042,5,G2,19R,HR_008,5,199,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,10.56,X,2,1,2,4,3,1,3,0,,,,,,-30.72,4.77,1,1,1,1
HR_043,2,G1,34R,HR_027,3,79,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.6,-,3,0,2,3,3,0.6666666667,2,2.005,23.589,2024-04-05,21.899,,,,,1,1,1,1
HR_043,4,G1,39L,HR_027,1,174,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,23.95,-,8,1,13,19,9,1.625,14.625,2.2315,25.414,2024-04-05,,,,-30.56,5.51,1,1,1,1
HR_043,4,G2,22R,HR_027,1,157,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,9.81,X,4,0,3,7,4,0.75,3,2.9075,,,27.218,1.63,16.698159509202455,-29.68,2.27,1,1,1,1
HR_043,5,G2,33R,HR_027,1,213,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,3.22,X,3,0,3,7,3,1,3,1.863333333,18.091,2024-04-05,,,,-31.6,2.09,1,1,1,1
HR_043,9,G1,31R,HR_027,5,391,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,20.05,-,5,0,9,14,5,1.8,9,2.333333333,,,,,,-29.29,5.69,1,1,1,1
HR_043,9,G2,44L,HR_027,2,404,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2023-04-05,,,,25.12,X,7,0,12,26,7,1.714285714,12,2.57125,20.397,2024-04-05,,,,-29.64,3.23,1,1,1,1
HR_044,1,G2,15L,HR_141,3,15,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.09,X,3,0,5,6,3,1.666666667,5,2.770833333,,,17.223,0.98,17.574489795918367,-31.64,3.66,1,1,1,1
HR_044,1,G2,2R,HR_141,2,2,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,9.65,X,2,0,3,5,2,1.5,3,2.386666667,22.625,2024-04-05,30.246,2.17,13.938248847926268,-30.97,3.74,0,1,1,1
HR_044,1,G2,31L,HR_141,4,31,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,X,1,0,2,2,1,2,2,1.43,,,,,,,,0,1,1,1
HR_044,2,G1,23L,HR_141,5,68,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,8.89,-,3,0,6,13,3,2,6,1.656666667,20.508,2024-04-05,54.215,1.85,29.305405405405406,-30.82,4.3,1,1,1,1
HR_044,5,G1,5L,HR_141,3,185,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,12.79,-,2,0,0,4,2,0,0,,25.989,2024-04-05,,,,-31.09,2.81,1,1,1,0
HR_044,8,G1,39R,HR_141,2,354,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.24,-,1,1,2,2,2,2,4,2.955,24.978,2024-04-20,44.367,2.82,15.732978723404255,-31.3,1.94,1,1,1,1
HR_046,3,G1,37R,HR_131,3,127,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,3.2,-,0,2,0,0,2,,,,,,40.802,2.27,17.974449339207048,-30.92,1.16,1,1,0,0
HR_046,3,G2,11L,HR_131,4,101,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,9.65,X,0,3,0,0,3,,,,25.369,2024-04-05,54.492,2.36,23.089830508474577,-31.12,4.65,1,1,0,0
HR_046,4,G1,14R,HR_131,3,149,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,3.62,-,2,0,0,0,2,0,0,,,,10.057,0.54,18.624074074074073,,,1,1,1,0
HR_046,8,G1,7L,HR_131,1,322,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,18.52,-,5,1,7,11,6,1.4,8.4,2.797142857,16.955,2024-04-05,,,,-30.87,4.63,1,1,1,1
HR_046,8,G2,8R,HR_131,3,323,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,,,4.54,X,2,0,2,4,2,1,2,2.39,,,,,,-29.49,2.04,1,1,1,1
HR_046,9,G2,29R,HR_131,3,389,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,17.2,X,6,0,21,30,6,3.5,21,1.1835,21.22,2024-04-05,29.767,1.47,20.249659863945578,-29.74,4.28,1,1,1,1
HR_047,1,G1,11L,HR_155,2,11,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,0,0,0,0,0,,0,,22.326,2024-04-20,24.174,1.45,16.671724137931033,-30.73,1.06,1,0,0,0
HR_047,1,G1,20L,HR_155,1,20,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.21,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_047,1,G1,22L,HR_155,3,22,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,6.02,-,1,0,0,5,1,0,0,,,,50.821,2.59,19.622007722007723,-30.35,2.53,1,1,1,0
HR_047,3,G2,33L,HR_155,5,123,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6.29,X,2,1,4,4,3,2,6,2.125,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,1,1,1
HR_047,7,G2,15L,HR_155,5,284,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.44,X,2,0,3,6,2,1.5,3,1.986666667,17.414,2024-04-20,,,,-30.54,2.93,1,1,1,1
HR_047,8,G2,24L,HR_155,4,339,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-17,2024-04-20,,,,31.2,X,4,0,2,14,4,0.5,2,2.045,21.66,2024-04-20,33.274,1.94,17.15154639175258,-29.91,2.68,1,1,1,1
HR_049,2,G2,8L,HR_131,2,53,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,9.01,X,3,1,6,8,4,2,8,2.2,21.113,2024-04-05,44.605,1.5,29.736666666666665,-30.74,4.26,1,1,1,1
HR_049,3,G1,14L,HR_131,1,104,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.12,-,0,1,0,0,1,,,,27.567,2024-04-20,32.179,2.51,12.820318725099604,-31.22,0.16,1,1,0,0
HR_049,6,G1,5L,HR_131,4,230,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,-,1,0,3,5,1,3,3,1.483333333,18.889,2024-03-23,,,,-29.64,3.15,1,1,1,1
