Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2023,G1,1,6,AC_045,AC_123,2,TRUE,AC-123-G1-001-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,60.99,60.99,13,1,33,56,14,2.538461538,35.53846154,1.325357143,22.462,2023-04-28,22.462,2023-04-28,NA,NA,62.037,4.43,14.003837471783296,NA,0.07140899785611812,NA,-31.86,4.37,-31.86,4.37,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,6,AC_045,AC_123,3,FALSE,AC-123-G1-001-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,60.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.462,2023-04-28,NA,NA,62.037,4.43,14.003837471783296,NA,0.07140899785611812,NA,NA,NA,-31.86,4.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,6,AC_045,AC_123,4,FALSE,AC-123-G1-001-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,60.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.462,2023-04-28,62.037,4.43,62.037,4.43,14.003837471783296,14.003837471783296,0.07140899785611812,0.07140899785611812,NA,NA,-31.86,4.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,6,AC_045,AC_123,5,FALSE,AC-123-G1-001-6R,6R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.462,2023-04-28,NA,NA,62.037,4.43,14.003837471783296,NA,0.07140899785611812,NA,NA,NA,-31.86,4.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,7,AC_124,AC_030,1,TRUE,AC-030-G1-001-7L,7L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,6,1,11,15,7,1.833333333,12.83333333,1.125454545,22.713,2023-04-28,22.713,2023-04-28,NA,NA,7.648,0.56,13.657142857142857,NA,0.07322175732217574,NA,-32.26,1.58,-32.26,1.58,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,7,AC_124,AC_030,2,FALSE,AC-030-G1-001-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,2023-04-28,NA,NA,7.648,0.56,13.657142857142857,NA,0.07322175732217574,NA,NA,NA,-32.26,1.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,7,AC_124,AC_030,3,FALSE,AC-030-G1-001-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,2023-04-28,NA,NA,7.648,0.56,13.657142857142857,NA,0.07322175732217574,NA,NA,NA,-32.26,1.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,7,AC_124,AC_030,4,FALSE,AC-030-G1-001-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,2023-04-28,7.648,0.56,7.648,0.56,13.657142857142857,13.657142857142857,0.07322175732217574,0.07322175732217574,NA,NA,-32.26,1.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,7,AC_124,AC_030,5,FALSE,AC-030-G1-001-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,2023-04-28,NA,NA,7.648,0.56,13.657142857142857,NA,0.07322175732217574,NA,NA,NA,-32.26,1.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,7,AC_045,AC_151,1,TRUE,AC-151-G2-001-7R,7R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-02,NA,50.18,50.18,10,2,25,28,12,2.5,30,2.572166667,17.346,2023-04-28,17.346,2023-04-28,NA,NA,52.991,2.95,17.963050847457627,NA,0.05566983072597233,NA,-32.24,5.23,-32.24,5.23,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,7,AC_045,AC_151,2,FALSE,AC-151-G2-001-7R,7R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,50.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.346,2023-04-28,52.991,2.95,52.991,2.95,17.963050847457627,17.963050847457627,0.05566983072597233,0.05566983072597233,NA,NA,-32.24,5.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,7,AC_045,AC_151,3,FALSE,AC-151-G2-001-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.346,2023-04-28,NA,NA,52.991,2.95,17.963050847457627,NA,0.05566983072597233,NA,NA,NA,-32.24,5.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,7,AC_045,AC_151,4,FALSE,AC-151-G2-001-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.346,2023-04-28,NA,NA,52.991,2.95,17.963050847457627,NA,0.05566983072597233,NA,NA,NA,-32.24,5.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,7,AC_045,AC_151,5,FALSE,AC-151-G2-001-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.346,2023-04-28,NA,NA,52.991,2.95,17.963050847457627,NA,0.05566983072597233,NA,NA,NA,-32.24,5.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,8,AC_007,AC_147,1,FALSE,AC-147-G1-001-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.024,4.37,15.566132723112128,NA,0.06424203222392097,NA,NA,NA,-32.28,5.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,8,AC_007,AC_147,1,TRUE,AC-147-G2-001-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,9,2,21,42,11,2.333333333,25.66666667,1.386666667,19.808,2023-04-28,19.808,2023-04-28,NA,NA,77.409,5.28,14.660795454545456,NA,0.06820912297019725,NA,-32.17,3,-32.17,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,8,AC_007,AC_147,2,TRUE,AC-147-G1-001-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,8,2,18,49,10,2.25,22.5,1.609625,NA,NA,NA,NA,NA,NA,68.024,4.37,15.566132723112128,NA,0.06424203222392097,NA,-32.28,5.15,-32.28,5.15,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,8,AC_007,AC_147,2,FALSE,AC-147-G2-001-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.808,2023-04-28,NA,NA,77.409,5.28,14.660795454545456,NA,0.06820912297019725,NA,NA,NA,-32.17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,8,AC_007,AC_147,3,FALSE,AC-147-G1-001-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.024,4.37,15.566132723112128,NA,0.06424203222392097,NA,NA,NA,-32.28,5.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,8,AC_007,AC_147,3,FALSE,AC-147-G2-001-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.808,2023-04-28,NA,NA,77.409,5.28,14.660795454545456,NA,0.06820912297019725,NA,NA,NA,-32.17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,8,AC_007,AC_147,4,FALSE,AC-147-G1-001-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.024,4.37,68.024,4.37,15.566132723112128,15.566132723112128,0.06424203222392097,0.06424203222392097,NA,NA,-32.28,5.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,8,AC_007,AC_147,4,FALSE,AC-147-G2-001-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.808,2023-04-28,77.409,5.28,77.409,5.28,14.660795454545456,14.660795454545456,0.06820912297019725,0.06820912297019725,NA,NA,-32.17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,8,AC_007,AC_147,5,FALSE,AC-147-G1-001-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.024,4.37,15.566132723112128,NA,0.06424203222392097,NA,NA,NA,-32.28,5.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,8,AC_007,AC_147,5,FALSE,AC-147-G2-001-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.808,2023-04-28,NA,NA,77.409,5.28,14.660795454545456,NA,0.06820912297019725,NA,NA,NA,-32.17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_064,AC_086,1,FALSE,AC-086-G1-001-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,10.31,NA,NA,NA,NA,NA,NA,NA,NA,23.718,2023-04-28,23.718,2023-04-28,53.328,2.83,53.328,2.83,18.84381625441696,18.84381625441696,0.05306780678067806,0.05306780678067806,NA,NA,-32.01,5.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_064,AC_086,2,FALSE,AC-086-G1-001-9L,9L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.718,2023-04-28,NA,NA,53.328,2.83,18.84381625441696,NA,0.05306780678067806,NA,NA,NA,-32.01,5.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_064,AC_086,3,TRUE,AC-086-G1-001-9L,9L,2022-10-17,2022-10-21,2024-05-26,587,583,2024-05-26,0,NA,NA,NA,10.31,10.31,4,1,5,9,5,1.25,6.25,2.18,NA,NA,23.718,2023-04-28,NA,NA,53.328,2.83,18.84381625441696,NA,0.05306780678067806,NA,-32.01,5.07,-32.01,5.07,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_064,AC_086,4,FALSE,AC-086-G1-001-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.718,2023-04-28,NA,NA,53.328,2.83,18.84381625441696,NA,0.05306780678067806,NA,NA,NA,-32.01,5.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_064,AC_086,5,FALSE,AC-086-G1-001-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.718,2023-04-28,NA,NA,53.328,2.83,18.84381625441696,NA,0.05306780678067806,NA,NA,NA,-32.01,5.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_068,AC_089,1,FALSE,AC-089-G1-001-9R,9R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.596,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.46,3.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_068,AC_089,2,FALSE,AC-089-G1-001-9R,9R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.596,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.46,3.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_068,AC_089,3,TRUE,AC-089-G1-001-9R,9R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,8.44,8.44,4,0,5,8,4,1.25,5,2.3025,17.596,2023-05-12,17.596,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,-30.46,3.16,-30.46,3.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_068,AC_089,4,FALSE,AC-089-G1-001-9R,9R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.596,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.46,3.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,9,AC_068,AC_089,5,FALSE,AC-089-G1-001-9R,9R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.596,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.46,3.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,10,AC_052,AC_212,1,FALSE,AC-212-G1-001-10R,10R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,10,AC_052,AC_212,1,FALSE,AC-212-G2-001-10L,10L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,16.29,NA,NA,NA,NA,NA,NA,NA,NA,21.352,2023-04-28,21.352,2023-04-28,26.799,1.58,26.799,1.58,16.96139240506329,16.96139240506329,0.05895742378446957,0.05895742378446957,NA,NA,-32.19,5.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,10,AC_052,AC_212,2,FALSE,AC-212-G1-001-10R,10R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,10,AC_052,AC_212,2,FALSE,AC-212-G2-001-10L,10L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.352,2023-04-28,NA,NA,26.799,1.58,16.96139240506329,NA,0.05895742378446957,NA,NA,NA,-32.19,5.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,10,AC_052,AC_212,3,FALSE,AC-212-G1-001-10R,10R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,10,AC_052,AC_212,3,FALSE,AC-212-G2-001-10L,10L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.352,2023-04-28,NA,NA,26.799,1.58,16.96139240506329,NA,0.05895742378446957,NA,NA,NA,-32.19,5.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,10,AC_052,AC_212,4,FALSE,AC-212-G1-001-10R,10R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,10,AC_052,AC_212,4,TRUE,AC-212-G2-001-10L,10L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,16.29,16.29,9,1,6,8,10,0.6666666667,6.666666667,3.12375,NA,NA,21.352,2023-04-28,NA,NA,26.799,1.58,16.96139240506329,NA,0.05895742378446957,NA,-32.19,5.26,-32.19,5.26,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,10,AC_052,AC_212,5,FALSE,AC-212-G1-001-10R,10R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,10,AC_052,AC_212,5,FALSE,AC-212-G2-001-10L,10L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.352,2023-04-28,NA,NA,26.799,1.58,16.96139240506329,NA,0.05895742378446957,NA,NA,NA,-32.19,5.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,11,AC_195,AC_179,1,FALSE,AC-179-G1-001-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.658,2023-04-28,NA,NA,31.192,2.04,15.290196078431372,NA,0.06540138497050527,NA,NA,NA,-32.04,2.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,11,AC_195,AC_179,2,FALSE,AC-179-G1-001-11L,11L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.658,2023-04-28,NA,NA,31.192,2.04,15.290196078431372,NA,0.06540138497050527,NA,NA,NA,-32.04,2.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,11,AC_195,AC_179,3,TRUE,AC-179-G1-001-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,9.12,9.12,6,0,13,17,6,2.166666667,13,2.008333333,16.658,2023-04-28,16.658,2023-04-28,NA,NA,31.192,2.04,15.290196078431372,NA,0.06540138497050527,NA,-32.04,2.86,-32.04,2.86,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,11,AC_195,AC_179,4,FALSE,AC-179-G1-001-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.658,2023-04-28,NA,NA,31.192,2.04,15.290196078431372,NA,0.06540138497050527,NA,NA,NA,-32.04,2.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,1,11,AC_195,AC_179,5,FALSE,AC-179-G1-001-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.658,2023-04-28,31.192,2.04,31.192,2.04,15.290196078431372,15.290196078431372,0.06540138497050527,0.06540138497050527,NA,NA,-32.04,2.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,11,AC_159,AC_192,1,TRUE,AC-192-G2-001-11R,11R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,4.26,4.26,3,1,9,10,4,3,12,1.595555556,NA,NA,16.547,2023-04-28,NA,NA,44.921,2.96,15.176013513513514,NA,0.06589345740299637,NA,-31.55,1.9,-31.55,1.9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,11,AC_159,AC_192,2,FALSE,AC-192-G2-001-11R,11R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,NA,NA,NA,16.547,2023-04-28,16.547,2023-04-28,NA,NA,44.921,2.96,15.176013513513514,NA,0.06589345740299637,NA,NA,NA,-31.55,1.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,11,AC_159,AC_192,3,FALSE,AC-192-G2-001-11R,11R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.547,2023-04-28,NA,NA,44.921,2.96,15.176013513513514,NA,0.06589345740299637,NA,NA,NA,-31.55,1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,11,AC_159,AC_192,4,FALSE,AC-192-G2-001-11R,11R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.547,2023-04-28,NA,NA,44.921,2.96,15.176013513513514,NA,0.06589345740299637,NA,NA,NA,-31.55,1.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,11,AC_159,AC_192,5,FALSE,AC-192-G2-001-11R,11R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.547,2023-04-28,44.921,2.96,44.921,2.96,15.176013513513514,15.176013513513514,0.06589345740299637,0.06589345740299637,NA,NA,-31.55,1.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,12,AC_177,AC_107,1,FALSE,AC-107-G2-001-12L,12L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,7.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.503,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.49,4.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,12,AC_177,AC_107,2,TRUE,AC-107-G2-001-12L,12L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,7.37,7.37,3,1,3,4,4,1,4,2.465,17.503,2023-04-28,17.503,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-33.49,4.27,-33.49,4.27,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
