"cgplaid","newplantid","lds1","lds2","lds3","ld01","crosstype","yearcross","flat","site_patfam","SitemaxFloweringPl","DistNearestSite","mass","row","posi","ld.2004","fl.2004","hdct.2004","achct.2004","ld.2002","achct.2002","ld.2003","achct.2003","ld.2005","fl.2005","hdct.2005","achct.2005","ld.2006","fl.2006","hdct.2006","achct.2006","ld.2007","fl.2007","hdct.2007","achct.2007","ld.2008","fl.2008"
3441,330,1,1,1,1,"Br","2000","3","Lf",144,9999,0.823195691202872,"13",0.200000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3442,568,1,1,1,1,"Br","2000","3","Stevens",56,9999,1.22319569120287,"13",0.205,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,554,1,1,1,1,"Br","2000","3","SPP",5044,9999,0.593195691202872,"13",0.210000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,126,1,0,0,0,1,0
3444,519,1,1,1,1,"Br","2000","3","Lf",144,9999,-0.356804308797128,"13",0.215,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3445,475,1,1,1,1,"Br","2000","1","Lf",144,9999,0.423195691202872,"13",0.220000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3446,1069,1,1,1,1,"Br","1999","1","SPP",5044,9999,1.05319569120287,"13",0.225000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3447,618,1,1,1,1,"Wi","2000","3","NWLF",14,300,-0.256804308797127,"13",0.23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,850,1,1,1,1,"Wi","2000","1","Stevens",56,170,1.24319569120287,"13",0.235000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3449,468,1,1,1,1,"Wi","2000","3","SPP",5044,600,1.57319569120287,"13",0.24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,1154,1,1,1,1,"Wi","1999","2","Lf",144,10,-1.46680430879713,"13",0.245000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3452,451,1,1,1,1,"Br","2000","3","Lf",144,9999,1.62319569120287,"13",0.255000000000001,0,0,0,0,-99199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,843,1,1,1,1,"Wi","2000","1","Stevens",56,170,0.423195691202872,"13",0.260000000000002,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3454,563,1,1,1,0,"Br","2000","3","Eriley",25,9999,1.31319569120287,"13",0.265000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,628,1,1,1,1,"Br","2000","3","SPP",5044,9999,-0.156804308797128,"13",0.270000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3456,1001,1,1,1,1,"Br","1999","2","Eriley",25,9999,-0.356804308797128,"13",0.275,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3457,335,1,1,1,1,"Wr","2000","3","Stevens",56,170,0.503195691202872,"13",0.280000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3458,514,1,1,1,1,"Br","2000","2","SPP",5044,9999,0.183195691202873,"13",0.285,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3459,1064,1,1,1,1,"Br","1999","2","SPP",5044,9999,1.42319569120287,"13",0.290000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3460,527,1,1,1,1,"Br","2000","1","Lf",144,9999,0.413195691202872,"13",0.295,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3461,1052,1,1,1,1,"Br","1999","2","SPP",5044,9999,-0.586804308797127,"13",0.300000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3462,1005,1,1,1,0,"Wr","1999","3","SPP",5044,600,-0.916804308797127,"13",0.305000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,1094,1,1,1,1,"Br","1999","3","Eriley",25,9999,-0.536804308797128,"13",0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,1181,1,1,1,1,"Br","1999","1","Lf",144,9999,0.813195691202873,"13",0.315000000000001,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3465,1135,1,1,1,1,"Wr","1999","3","Eriley",25,80,-1.41680430879713,"13",0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,905,1,1,1,1,"Br","2000","1","Stevens",56,9999,0.233195691202873,"13",0.325000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,1192,1,1,1,1,"Br","1999","2","Lf",144,9999,0.843195691202872,"13",0.33,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3468,105,1,1,1,1,"Wi","2000","1","SPP",5044,600,-1.14680430879713,"13",0.335000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,31,1,1,1,1,"Wi","2000","2","Stevens",56,170,0.583195691202872,"13",0.34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,684,1,1,1,1,"Br","2000","1","Lf",144,9999,0.123195691202872,"13",0.345000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,823,1,1,1,1,"Br","2000","2","Stevens",56,9999,1.36319569120287,"13",0.350000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,41,1,1,1,1,"Wi","2000","2","Stevens",56,170,0.413195691202872,"13",0.360000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,45,1,1,1,1,"Wi","2000","2","Stevens",56,170,0.243195691202872,"13",0.365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,93,0,0,0,0,"Br","2000","2","Lf",144,9999,0.243195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,226,0,0,0,0,"Wi","2000","1","NWLF",14,300,0.813195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,1011,1,0,0,0,"Wr","1999","2","SPP",5044,600,-0.816804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,186,1,1,0,0,"Wr","2000","1","NWLF",14,300,0.883195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,667,0,0,0,0,"Br","2000","3","Stevens",56,9999,-0.076804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,324,0,0,0,0,"Br","2000","2","Lf",144,9999,0.963195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,562,1,0,0,0,"Br","2000","2","Eriley",25,9999,1.26319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,348,0,0,0,0,"Br","2000","1","Lf",144,9999,0.113195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,350,0,0,0,0,"Br","2000","1","Lf",144,9999,0.0431956912028721,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,88,1,1,0,0,"Wr","2000","3","NWLF",14,300,-0.366804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,195,0,0,0,0,"Wi","2000","2","NWLF",14,300,1.56319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,542,0,0,0,0,"Wr","2000","2","NWLF",14,300,1.57319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,430,0,0,0,0,"Wr","2000","2","Lf",144,10,-2.01680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,894,1,0,0,0,"Wi","2000","1","NWLF",14,300,-1.00680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,462,0,0,0,0,"Br","2000","1","Stevens",56,9999,-0.386804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,24,1,1,0,0,"Br","2000","2","NWLF",14,9999,0.983195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,1155,0,0,0,0,"Wi","1999","3","Lf",144,10,-1.71680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,107,0,0,0,0,"Wi","2000","2","SPP",5044,600,-1.73680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,467,0,0,0,0,"Wi","2000","2","SPP",5044,600,-0.406804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,859,0,0,0,0,"Br","2000","1","Lf",144,9999,0.453195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,164,0,0,0,0,"Wi","2000","1","Lf",144,10,-1.55680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,626,0,0,0,0,"Br","2000","2","Lf",144,9999,-1.09680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,753,1,0,0,0,"Wr","2000","3","Lf",144,10,-2.80680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,293,1,0,0,0,"Wi","2000","2","NWLF",14,300,0.883195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,714,0,0,0,0,"Br","2000","3","Lf",144,9999,-0.536804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,279,1,1,0,0,"Wi","2000","1","SPP",5044,600,-1.10680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,543,0,0,0,0,"Wi","2000","2","NWLF",14,300,0.493195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,147,0,0,0,0,"Br","2000","2","SPP",5044,9999,0.523195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,162,1,1,0,0,"Wi","2000","2","Lf",144,10,-0.716804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,897,1,0,0,0,"Wi","2000","2","NWLF",14,300,0.363195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,154,1,1,0,0,"Wi","2000","1","Lf",144,10,-1.21680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,1152,1,1,0,0,"Wi","1999","3","Lf",144,10,-1.79680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,861,0,0,0,0,"Br","2000","2","Lf",144,9999,1.01319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,189,0,0,0,0,"Br","2000","2","Lf",144,9999,2.25319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,706,0,0,0,0,"Wi","2000","1","Stevens",56,170,-2.00680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,112,0,0,0,0,"Wi","2000","1","SPP",5044,600,-0.936804308797127,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,291,1,0,0,0,"Wi","2000","2","NWLF",14,300,1.37319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,960,1,0,0,0,"Wi","2000","3","Eriley",25,80,-1.82680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,909,0,0,0,0,"Br","2000","2","Stevens",56,9999,0.413195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,465,1,1,0,0,"Wi","2000","2","SPP",5044,600,-0.686804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,776,0,0,0,0,"Br","2000","2","NWLF",14,9999,0.233195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,1140,0,0,0,0,"Br","1999","2","Lf",144,9999,-1.34680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,690,1,1,0,0,"Wi","2000","2","Eriley",25,80,-0.586804308797127,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,290,0,0,0,0,"Wi","2000","1","NWLF",14,300,0.603195691202873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,747,0,0,0,0,"Br","2000","2","SPP",5044,9999,-2.28680430879713,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,807,0,0,0,0,"Br","2000","2","Stevens",56,9999,1.16319569120287,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,1234,0,0,0,0,"Wi","1999","2","Stevens",56,170,0.503195691202872,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,799,0,0,0,0,"Wr","2000","3","Lf",144,10,-0.106804308797127,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,804,0,0,0,0,"Br","2000","1","Stevens",56,9999,-0.376804308797128,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
