sample_ID_SEG,sample_ID,Transect,Recipient,Donor,Gen,SegPos,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR-019-G1-004-3L,HR-019-G1-004-3L-4,4,HR_019,HR_064,G1,3L,4,138,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,,,23,4,23,40,27,1,27,2.070740741,24.325,2024-04-05,24.325,2024-04-05,,,14.905,0.77,19.357142857142854,,0.05166051660516606,,-29.78,3.76,-29.78,3.76,1,1,1,1
HR-019-G1-009-3R,HR-019-G1-009-3R-2,9,HR_019,HR_064,G1,3R,2,363,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,45.74,45.74,18,2,35,58,20,1.944444444,38.88888889,1.472166667,25.405,2024-04-05,25.405,2024-04-05,,,,,,,,,-30.92,4.17,-30.92,4.17,1,1,1,1
HR-019-G2-002-16R,HR-019-G2-002-16R-3,2,HR_019,HR_064,G2,16R,3,61,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.56,9.56,0,1,0,0,1,,,,24.234,2024-04-20,24.234,2024-04-20,,,,,,,,,-30.79,2.98,-30.79,2.98,1,1,0,0
HR-019-G2-008-25R,HR-019-G2-008-25R-1,8,HR_019,HR_064,G2,25R,1,340,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,15.34,15.34,0,3,0,0,3,,,,30.266,2024-04-20,30.266,2024-04-20,,,,,,,,,-30.14,1.17,-30.14,1.17,1,1,0,0
HR-019-G2-008-27L,HR-019-G2-008-27L-3,8,HR_019,HR_064,G2,27L,3,342,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,14.78,14.78,7,0,5,17,7,0.7142857143,5,2.865833333,,,,,22.496,1.42,22.496,1.42,15.84225352112676,15.84225352112676,0.06312233285917497,0.06312233285917497,-30.65,2.71,-30.65,2.71,1,1,1,1
HR-020-G1-003-38R,HR-020-G1-003-38R-3,3,HR_020,HR_095,G1,38R,3,128,TRUE,2022-11-10,2022-11-13,,,,,,,,,1.51,1.51,0,1,0,0,1,,,,,,,,,,52.029,2.46,21.150000000000002,,0.04728132387706855,,,,,,0,1,0,0
HR-020-G1-007-5L,HR-020-G1-007-5L-4,7,HR_020,HR_095,G1,5L,4,273,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,,,6,5,13,22,11,2.166666667,23.83333333,1.969230769,24.761,2024-04-05,24.761,2024-04-05,,,92.932,5.42,17.146125461254613,,0.058322214092024274,,-30.51,3.48,-30.51,3.48,1,1,1,1
HR-020-G1-009-1R,HR-020-G1-009-1R-3,9,HR_020,HR_095,G1,1R,3,361,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,14.7,14.7,7,1,9,12,8,1.285714286,10.28571429,3.659,,,18.282,2024-04-05,,,,,,,,,-30.77,2.26,-30.77,2.26,1,1,1,1
HR-020-G2-001-25R,HR-020-G2-001-25R-5,1,HR_020,HR_095,G2,25R,5,25,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.38,3.38,1,0,1,4,1,1,1,2.35,22.219,2024-04-20,22.219,2024-04-20,,,,,,,,,-30.46,1.18,-30.46,1.18,1,1,1,1
HR-020-G2-003-4R,HR-020-G2-003-4R-3,3,HR_020,HR_095,G2,4R,3,94,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,13.73,13.73,1,2,1,7,3,1,3,1.98,,,23.699,2024-04-05,,,43.327,1.88,23.046276595744683,,0.04339095713988967,,-30.5,3.15,-30.5,3.15,1,1,1,1
HR-020-G2-009-32R,HR-020-G2-009-32R-5,9,HR_020,HR_095,G2,32R,5,392,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,1,0,0,0
HR-021-G1-002-19L,HR-021-G1-002-19L-3,2,HR_021,HR_147,G1,19L,3,64,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,19.86,19.86,2,0,0,5,2,0,0,,,,20.186,2024-04-05,,,25.22,1.04,24.249999999999996,,0.04123711340206186,,-30.04,4.53,-30.04,4.53,1,1,1,0
HR-021-G1-004-39R,HR-021-G1-004-39R-4,4,HR_021,HR_147,G1,39R,4,174,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,3.21,3.21,0,1,0,0,1,,,,,,23.09,2024-03-23,,,,,,,,,,,,,1,1,0,0
HR-021-G1-009-19R,HR-021-G1-009-19R-3,9,HR_021,HR_147,G1,19R,3,379,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.05,4.05,1,0,4,4,1,4,4,1.9425,,,,,,,,,,,,,-30.02,1.42,-30.02,1.42,1,1,1,1
HR-021-G2-003-20L,HR-021-G2-003-20L-2,3,HR_021,HR_147,G2,20L,2,110,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.32,4.32,0,0,0,0,0,,0,,,,22.432,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-021-G2-006-43L,HR-021-G2-006-43L-1,6,HR_021,HR_147,G2,43L,1,268,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,0,2,0,0,2,,,,,,25.816,2024-03-23,,,,,,,,,-29.44,1.85,-29.44,1.85,1,1,0,0
HR-021-G2-009-8L,HR-021-G2-009-8L-1,9,HR_021,HR_147,G2,8L,1,368,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,102.15,102.15,14,3,53,67,17,3.785714286,64.35714286,2.474833333,20.055,2024-04-05,20.055,2024-04-05,,,,,,,,,-27.62,5.08,-27.62,5.08,1,1,1,1
HR-023-G1-004-29R,HR-023-G1-004-29R-3,4,HR_023,HR_180,G1,29R,3,164,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,4.57,4.57,2,1,10,12,3,5,15,1.652,,,,,,,17.848,0.82,21.765853658536585,,0.04594352308381892,,-30.11,1.19,-30.11,1.19,1,1,1,1
HR-023-G1-008-13R,HR-023-G1-008-13R-3,8,HR_023,HR_180,G1,13R,3,328,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,11.62,11.62,5,1,21,23,6,4.2,25.2,1.8805,,,23.551,2024-04-05,,,,,,,,,-28.85,4.3,-28.85,4.3,1,1,1,1
HR-023-G1-009-19L,HR-023-G1-009-19L-3,9,HR_023,HR_180,G1,19L,3,379,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,10.07,10.07,2,0,8,10,2,4,8,1.2175,,,22.583,2024-04-05,,,24.224,1.03,23.518446601941747,,0.04251981505944518,,-30.3,4.93,-30.3,4.93,1,1,1,1
HR-023-G2-002-41L,HR-023-G2-002-41L-4,2,HR_023,HR_180,G2,41L,4,86,TRUE,2022-11-10,2022-11-13,,,,,,,,,7.84,7.84,2,0,4,7,2,2,4,1.4225,,,23.182,2024-04-05,,,,,,,,,-30.44,2.32,-30.44,2.32,0,1,1,1
HR-023-G2-003-43R,HR-023-G2-003-43R-3,3,HR_023,HR_180,G2,43R,3,133,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,24.08,24.08,4,2,16,18,6,4,24,2.295166667,24.898,2024-04-05,24.898,2024-04-05,,,,,,,,,-30.33,2.29,-30.33,2.29,1,1,1,1
HR-023-G2-007-28R,HR-023-G2-007-28R-1,7,HR_023,HR_180,G2,28R,1,298,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,7.07,7.07,4,0,5,8,4,1.25,5,1.958,24.864,2024-04-20,24.864,2024-04-20,,,,,,,,,-30.77,3.21,-30.77,3.21,1,1,1,1
HR-025-G1-006-35L,HR-025-G1-006-35L-5,6,HR_025,HR_156,G1,35L,5,260,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,7.56,7.56,2,1,2,2,3,1,3,1.265,24.074,2024-04-05,24.074,2024-04-05,,,,,,,,,-30.02,4.41,-30.02,4.41,1,1,1,1
HR-025-G1-007-4R,HR-025-G1-007-4R-2,7,HR_025,HR_156,G1,4R,2,272,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,,,0.71,0.71,0,0,0,0,0,,0,,15.434,2024-04-05,15.434,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-025-G1-009-7L,HR-025-G1-009-7L-3,9,HR_025,HR_156,G1,7L,3,367,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,24.74,24.74,2,0,0,1,2,0,0,,27.237,2024-04-05,27.237,2024-04-05,,,23.438,1.41,16.622695035460993,,0.060158716614045565,,-29.55,4.02,-29.55,4.02,1,1,1,0
HR-025-G2-004-42R,HR-025-G2-004-42R-2,4,HR_025,HR_156,G2,42R,2,177,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,8.01,8.01,11,5,31,37,16,2.818181818,45.09090909,1.998541667,26.142,2024-04-05,26.142,2024-04-05,,,,,,,,,-30.04,4.13,-30.04,4.13,1,1,1,1
HR-026-G1-002-16L,HR-026-G1-002-16L-1,2,HR_026,HR_115,G1,16L,1,61,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.89,1.89,1,2,2,2,3,2,6,2.14,,,,,,,,,,,,,-30.74,1.98,-30.74,1.98,1,1,1,1
HR-026-G1-006-8L,HR-026-G1-006-8L-5,6,HR_026,HR_115,G1,8L,5,233,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,2.3,2.3,1,0,0,2,1,0,0,,16.647,2024-04-05,16.647,2024-04-05,,,,,,,,,-32.04,1.83,-32.04,1.83,1,1,1,0
HR-026-G1-007-2R,HR-026-G1-007-2R-2,7,HR_026,HR_115,G1,2R,2,275,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2,0,1,8,2,0.5,1,3.08,,,27.038,2024-04-05,,,,,,,,,-30.26,1.67,-30.26,1.67,1,1,1,1
HR-026-G2-002-4R,HR-026-G2-002-4R-3,2,HR_026,HR_115,G2,4R,3,49,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,22.61,22.61,9,1,20,28,10,2.222222222,22.22222222,1.974166667,,,24.002,2024-04-05,,,86.728,4.16,20.84807692307692,,0.04796605479199337,,-29.97,3.71,-29.97,3.71,1,1,1,1
HR-026-G2-003-44L,HR-026-G2-003-44L-4,3,HR_026,HR_115,G2,44L,4,134,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-03,,,48.22,48.22,11,6,23,28,17,2.090909091,35.54545455,4.622416667,,,,,,,50.472,2.23,22.633183856502242,,0.044182913298462516,,-28.79,4.74,-28.79,4.74,1,1,1,1
HR-026-G2-003-7L,HR-026-G2-003-7L-1,3,HR_026,HR_115,G2,7L,1,97,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,9.95,9.95,0,2,0,0,2,,,,,,30.098,2024-04-05,,,67.785,2.95,22.977966101694914,,0.04351995279191562,,-29.84,1.84,-29.84,1.84,1,1,0,0
HR-027-G1-003-25L,HR-027-G1-003-25L-4,3,HR_027,HR_175,G1,25L,4,115,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,84.82,84.82,30,5,60,117,35,2,70,2.192825397,,,22.56,2024-04-05,,,38.253,2.13,17.959154929577466,,0.055681907301388125,,-30.76,4.53,-30.76,4.53,1,1,1,1
HR-027-G1-008-43L,HR-027-G1-008-43L-4,8,HR_027,HR_175,G1,43L,4,358,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.8,8.8,4,1,4,8,5,1,5,2.035,,,,,,,,,,,,,-31.66,4.03,-31.66,4.03,1,1,1,1
HR-027-G1-009-21L,HR-027-G1-009-21L-1,9,HR_027,HR_175,G1,21L,1,381,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,6.96,6.96,6,0,23,31,6,3.833333333,23,1.848452381,23.265,2024-04-05,23.265,2024-04-05,,,,,,,,,-30.61,3.14,-30.61,3.14,1,1,1,1
HR-027-G2-001-1L,HR-027-G2-001-1L-4,1,HR_027,HR_175,G2,1L,4,1,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,13.27,13.27,5,0,12,13,5,2.4,12,3.607,,,,,,,,,,,,,-29.56,1.19,-29.56,1.19,1,1,1,1
HR-027-G2-006-14R,HR-027-G2-006-14R-2,6,HR_027,HR_175,G2,14R,2,239,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,2.32,2.32,1,0,2,2,1,2,2,0.545,23.51,2024-04-05,23.51,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-027-G2-008-27R,HR-027-G2-008-27R-1,8,HR_027,HR_175,G2,27R,1,342,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,26,26,3,1,5,13,4,1.666666667,6.666666667,3.358,23.516,2024-04-20,23.516,2024-04-20,17.937,1.13,17.937,1.13,15.873451327433632,15.873451327433632,0.06299827172882866,0.06299827172882866,-31.03,3.2,-31.03,3.2,1,1,1,1
HR-028-G1-004-43R,HR-028-G1-004-43R-5,4,HR_028,HR_064,G1,43R,5,178,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,3.82,3.82,1,1,3,3,2,3,6,1.588333333,21.454,2024-04-05,21.454,2024-04-05,,,,,,,,,-30.39,1.33,-30.39,1.33,1,1,1,1
HR-028-G1-005-9R,HR-028-G1-005-9R-3,5,HR_028,HR_064,G1,9R,3,189,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,41.91,41.91,12,1,3,17,13,0.25,3.25,2.773333333,20.104,2024-04-05,20.104,2024-04-05,,,19.351,0.94,20.586170212765957,,0.04857630096635833,,-30.49,3.76,-30.49,3.76,1,1,1,1
HR-028-G1-008-45R,HR-028-G1-008-45R-2,8,HR_028,HR_064,G1,45R,2,360,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,15.11,15.11,2,0,0,0,2,0,0,,25.888,2024-04-20,25.888,2024-04-20,,,,,,,,,-30.03,3.73,-30.03,3.73,1,1,1,0
HR-028-G2-001-28R,HR-028-G2-001-28R-4,1,HR_028,HR_064,G2,28R,4,28,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-16,26,1900-01-01,1900-01-01,,,,0,2,0,0,2,,,,15.161,2024-04-20,15.161,2024-04-20,,,17.973,0.8,22.46625,,0.044511211261336454,,,,,,1,1,0,0
HR-028-G2-002-17L,HR-028-G2-002-17L-2,2,HR_028,HR_064,G2,17L,2,62,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.05,2.05,0,1,0,0,1,,,,,,19.43,2024-04-05,,,,,,,,,,,,,1,1,0,0
HR-028-G2-005-41R,HR-028-G2-005-41R-1,5,HR_028,HR_064,G2,41R,1,221,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,32.73,32.73,7,1,4,8,8,0.5714285714,4.571428571,3.5775,,,,,,,,,,,,,-29.19,3.52,-29.19,3.52,1,1,1,1
HR-032-G1-003-39R,HR-032-G1-003-39R-2,3,HR_032,HR_110,G1,39R,2,129,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.55,10.55,3,3,14,18,6,4.666666667,28,1.157142857,23.076,2024-04-05,23.076,2024-04-05,,,40.796,,,,,,-30.38,3.14,-30.38,3.14,1,1,1,1
HR-032-G1-006-12L,HR-032-G1-006-12L-1,6,HR_032,HR_110,G1,12L,1,237,TRUE,2022-11-10,2022-11-13,,,,,,,,,4.55,4.55,1,0,0,2,1,0,0,,,,21.889,2024-04-05,,,,,,,,,,,,,0,1,1,0
HR-032-G1-009-9L,HR-032-G1-009-9L-5,9,HR_032,HR_110,G1,9L,5,369,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,23.76,23.76,6,0,24,34,6,4,24,2.704090909,22.913,2024-04-05,22.913,2024-04-05,,,22.138,1.61,13.750310559006211,,0.07272563013822388,,-29.83,2.82,-29.83,2.82,1,1,1,1
HR-032-G2-001-23R,HR-032-G2-001-23R-5,1,HR_032,HR_110,G2,23R,5,23,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,6.86,6.86,3,0,7,9,3,2.333333333,7,2.581666667,24.194,2024-04-20,24.194,2024-04-20,,,26.861,1.71,15.708187134502925,,0.06366106995271956,,-30.59,3.78,-30.59,3.78,1,1,1,1
HR-032-G2-005-36L,HR-032-G2-005-36L-4,5,HR_032,HR_110,G2,36L,4,216,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.2,3.2,1,0,4,4,1,4,4,1.7175,,,24.754,2024-04-05,,,14.494,0.71,20.414084507042254,,0.048985787222298884,,-30.76,0.76,-30.76,0.76,1,1,1,1
HR-032-G2-008-32L,HR-032-G2-008-32L-2,8,HR_032,HR_110,G2,32L,2,347,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,10.81,10.81,3,0,0,0,3,0,0,,23.397,2024-04-20,23.397,2024-04-20,,,,,,,,,-30.38,5.86,-30.38,5.86,1,1,1,0
HR-033-G1-001-41R,HR-033-G1-001-41R-2,1,HR_033,HR_160,G1,41R,2,41,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,1,0,2,2,1,2,2,2.335,,,24.185,2024-04-05,,,50.486,3.27,15.43914373088685,,0.06477043140672661,,-31.15,2.15,-31.15,2.15,0,1,1,1
HR-033-G1-007-23L,HR-033-G1-007-23L-4,7,HR_033,HR_160,G1,23L,4,292,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.86,1.86,0,0,0,0,0,,0,,,,15.215,2024-04-20,,,14.271,0.66,21.62272727272727,,0.04624763506411604,,,,,,1,0,0,0
HR-033-G1-008-45L,HR-033-G1-008-45L-1,8,HR_033,HR_160,G1,45L,1,360,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.21,5.21,1,0,0,0,1,0,0,,,,,,,,,,,,,,-30.41,1.31,-30.41,1.31,1,1,1,0
HR-033-G2-002-33L,HR-033-G2-002-33L-2,2,HR_033,HR_160,G2,33L,2,78,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,8.07,8.07,1,1,0,2,2,0,0,,16.855,2024-04-05,16.855,2024-04-05,,,28.051,1.12,25.04553571428571,,0.03992727531995295,,-30.75,1.55,-30.75,1.55,1,1,1,0
HR-033-G2-004-34R,HR-033-G2-004-34R-4,4,HR_033,HR_160,G2,34R,4,169,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-02,,,56.76,56.76,6,4,7,10,10,1.166666667,11.66666667,3.0135,27.018,2024-04-05,27.018,2024-04-05,,,10.748,0.44,24.427272727272726,,0.04093784890212133,,-28.42,2.16,-28.42,2.16,1,1,1,1
HR-033-G2-005-30R,HR-033-G2-005-30R-1,5,HR_033,HR_160,G2,30R,1,210,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,18.68,18.68,2,3,3,3,5,1.5,7.5,3.903333333,,,26.637,2024-03-23,,,,,,,,,-29.85,2.73,-29.85,2.73,1,1,1,1
HR-034-G1-006-38R,HR-034-G1-006-38R-5,6,HR_034,HR_125,G1,38R,5,263,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,3.02,3.02,0,1,0,0,1,,,,21.997,2024-03-23,21.997,2024-03-23,,,,,,,,,,,,,1,1,0,0
HR-034-G2-002-13L,HR-034-G2-002-13L-1,2,HR_034,HR_125,G2,13L,1,58,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.87,2.87,1,0,0,2,1,0,0,,21.057,2024-04-20,21.057,2024-04-20,,,,,,,,,,,,,1,1,1,0
HR-034-G2-006-8R,HR-034-G2-006-8R-1,6,HR_034,HR_125,G2,8R,1,233,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.69,11.69,2,0,3,5,2,1.5,3,2.156666667,,,,,,,,,,,,,-30.96,3.2,-30.96,3.2,1,1,1,1
HR-034-G2-009-6L,HR-034-G2-009-6L-5,9,HR_034,HR_125,G2,6L,5,366,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,11.7,11.7,3,1,11,11,4,3.666666667,14.66666667,2.678181818,25.132,2024-04-05,25.132,2024-04-05,,,29.017,1.68,17.27202380952381,,0.05789709480649275,,-32.12,2.8,-32.12,2.8,1,1,1,1
HR-035-G1-002-14R,HR-035-G1-002-14R-4,2,HR_035,HR_085,G1,14R,4,59,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.84,7.84,4,4,5,6,8,1.25,10,2.688,20.581,2024-04-05,20.581,2024-04-05,,,,,,,,,-31.45,4.65,-31.45,4.65,1,1,1,1
HR-035-G1-008-26L,HR-035-G1-008-26L-2,8,HR_035,HR_085,G1,26L,2,341,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,6.5,6.5,1,0,0,0,1,0,0,,,,20.831,2024-04-20,,,40.524,2.52,16.080952380952382,,0.0621853716316257,,-29.99,1.69,-29.99,1.69,1,1,1,0
HR-035-G1-008-29L,HR-035-G1-008-29L-5,8,HR_035,HR_085,G1,29L,5,344,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,0.71,0.71,0,0,0,0,0,,0,,,,,,,,18.077,0.96,18.830208333333335,,0.05310615699507661,,,,,,1,0,0,0
HR-035-G2-005-28R,HR-035-G2-005-28R-2,5,HR_035,HR_085,G2,28R,2,208,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,8.62,8.62,6,0,16,21,6,2.666666667,16,1.815,24.545,2024-04-05,24.545,2024-04-05,,,24.965,1.44,17.336805555555557,,0.05768075305427598,,-30.22,2.99,-30.22,2.99,1,1,1,1
HR-035-G2-007-18L,HR-035-G2-007-18L-1,7,HR_035,HR_085,G2,18L,1,287,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1,1,0,0,2,0,0,,23.492,2024-04-20,23.492,2024-04-20,,,,,,,,,-29.56,1.74,-29.56,1.74,1,1,1,0
HR-035-G2-009-5L,HR-035-G2-009-5L-3,9,HR_035,HR_085,G2,5L,3,365,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3,0,6,6,3,2,6,3.976666667,,,24.845,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-036-G1-001-4L,HR-036-G1-001-4L-4,1,HR_036,HR_180,G1,4L,4,4,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,9,3,16,19,12,1.777777778,21.33333333,3.603253968,24.15,2024-04-20,24.15,2024-04-20,,,72.139,3.81,18.934120734908134,,0.05281470494462081,,-29.89,2.28,-29.89,2.28,1,1,1,1
HR-036-G1-002-11R,HR-036-G1-002-11R-5,2,HR_036,HR_180,G1,11R,5,56,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.6,11.6,4,0,2,8,4,0.5,2,2.955,,,,,,,25.808,1.35,19.117037037037036,,0.0523093614383137,,,,,,1,1,1,1
HR-036-G1-006-35R,HR-036-G1-006-35R-2,6,HR_036,HR_180,G1,35R,2,260,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1,1,2,2,2,2,4,2.38,,,24.502,2024-03-23,,,22.995,1.04,22.110576923076923,,0.04522722330941509,,-30.56,2,-30.56,2,1,1,1,1
HR-036-G2-002-27L,HR-036-G2-002-27L-4,2,HR_036,HR_180,G2,27L,4,72,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.16,1.16,0,0,0,0,0,,0,,,,,,,,35.454,1.79,19.806703910614527,,0.05048795622496756,,,,,,1,0,0,0
HR-036-G2-002-6R,HR-036-G2-002-6R-4,2,HR_036,HR_180,G2,6R,4,51,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,16.88,16.88,7,1,5,15,8,0.7142857143,5.714285714,3.596,24.694,2024-04-05,24.694,2024-04-05,,,,,,,,,-30.43,4.11,-30.43,4.11,1,1,1,1
HR-036-G2-003-33R,HR-036-G2-003-33R-2,3,HR_036,HR_180,G2,33R,2,123,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.2,5.2,1,1,3,3,2,3,6,1.793333333,,,21.702,2024-04-05,,,,,,,,,-30.62,2.56,-30.62,2.56,1,1,1,1
HR-037-G1-002-27R,HR-037-G1-002-27R-3,2,HR_037,HR_110,G1,27R,3,72,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,14.19,14.19,4,0,0,6,4,0,0,,20.876,2024-04-20,20.876,2024-04-20,,,36.431,2.24,16.263839285714283,,0.061486097005297696,,-30.79,2.37,-30.79,2.37,1,1,1,0
HR-037-G1-003-41R,HR-037-G1-003-41R-5,3,HR_037,HR_110,G1,41R,5,131,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.93,1.93,0,1,0,0,1,,,,,,19.526,2024-04-05,,,75.767,3.22,23.53012422360248,,0.04249871316008289,,,,,,1,1,0,0
HR-037-G1-005-23R,HR-037-G1-005-23R-4,5,HR_037,HR_110,G1,23R,4,203,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,28.31,28.31,3,3,17,24,6,5.666666667,34,1.753529412,21.156,2024-04-05,21.156,2024-04-05,,,29.386,1.73,16.98612716763006,,0.058871571496631046,,-30.18,2.14,-30.18,2.14,1,1,1,1
HR-037-G2-001-45L,HR-037-G2-001-45L-2,1,HR_037,HR_110,G2,45L,2,45,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1,0,2,2,1,2,2,2.265,,,23.021,2024-04-05,,,25.406,1.35,18.81925925925926,,0.05313705423915611,,,,-30.45,2.28,1,1,1,1
