Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,skel_dryweight_mg,skel_dryweights_mg_SEG,Sym,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,6,186,BO_151,BO_167,1,FALSE,BO-167-G1-006-18L,BO-167-G1-006-18L-1,18L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,186,BO_151,BO_167,2,FALSE,BO-167-G1-006-18L,BO-167-G1-006-18L-2,18L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,186,BO_151,BO_167,3,FALSE,BO-167-G1-006-18L,BO-167-G1-006-18L-3,18L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,186,BO_151,BO_167,4,FALSE,BO-167-G1-006-18L,BO-167-G1-006-18L-4,18L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,186,BO_151,BO_167,5,FALSE,BO-167-G1-006-18L,BO-167-G1-006-18L-5,18L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,187,BO_001,BO_048,1,FALSE,BO-048-G2-006-19R,BO-048-G2-006-19R-1,19R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,187,BO_001,BO_048,2,FALSE,BO-048-G2-006-19R,BO-048-G2-006-19R-2,19R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,187,BO_001,BO_048,3,TRUE,BO-048-G2-006-19R,BO-048-G2-006-19R-3,19R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,1-Jun,0.89,0.89,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G2,6,187,BO_001,BO_048,4,FALSE,BO-048-G2-006-19R,BO-048-G2-006-19R-4,19R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,187,BO_001,BO_048,5,FALSE,BO-048-G2-006-19R,BO-048-G2-006-19R-5,19R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,187,BO_199,BO_069,1,TRUE,BO-069-G1-006-19L,BO-069-G1-006-19L-1,19L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-05-05,NA,NA,NA,NA,NA,NA,-,3,2,9,11,5,3,15,1.753333333,31.526,2023-04-21,31.526,2023-04-21,NA,NA,30.59,2.4,12.745833333333334,NA,0.07845701209545602,NA,NA,NA,NA,NA,1,1,1,1
2023,G1,6,187,BO_199,BO_069,2,FALSE,BO-069-G1-006-19L,BO-069-G1-006-19L-2,19L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.526,2023-04-21,NA,NA,30.59,2.4,12.745833333333334,NA,0.07845701209545602,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,187,BO_199,BO_069,3,FALSE,BO-069-G1-006-19L,BO-069-G1-006-19L-3,19L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.526,2023-04-21,30.59,2.4,30.59,2.4,12.745833333333334,12.745833333333334,0.07845701209545602,0.07845701209545602,NA,NA,NA,NA,1,NA,NA,NA
2023,G1,6,187,BO_199,BO_069,4,FALSE,BO-069-G1-006-19L,BO-069-G1-006-19L-4,19L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.526,2023-04-21,NA,NA,30.59,2.4,12.745833333333334,NA,0.07845701209545602,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,187,BO_199,BO_069,5,FALSE,BO-069-G1-006-19L,BO-069-G1-006-19L-5,19L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.526,2023-04-21,NA,NA,30.59,2.4,12.745833333333334,NA,0.07845701209545602,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,188,BO_185,BO_071,1,FALSE,BO-071-G1-006-20R,BO-071-G1-006-20R-1,20R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.473,2023-04-21,27.473,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.91,1.59,1,NA,NA,NA
2023,G1,6,188,BO_185,BO_071,2,FALSE,BO-071-G1-006-20R,BO-071-G1-006-20R-2,20R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.473,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.91,1.59,0,NA,NA,NA
2023,G1,6,188,BO_185,BO_071,3,FALSE,BO-071-G1-006-20R,BO-071-G1-006-20R-3,20R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.473,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.91,1.59,0,NA,NA,NA
2023,G1,6,188,BO_185,BO_071,4,TRUE,BO-071-G1-006-20R,BO-071-G1-006-20R-4,20R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,1,NA,1-Jun,6.41,6.41,-,0,0,0,0,0,NA,0,NA,NA,NA,27.473,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,-28.91,1.59,-28.91,1.59,1,0,0,0
2023,G1,6,188,BO_185,BO_071,5,FALSE,BO-071-G1-006-20R,BO-071-G1-006-20R-5,20R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.473,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.91,1.59,0,NA,NA,NA
2023,G1,6,188,BO_073,BO_117,1,FALSE,BO-117-G1-006-20L,BO-117-G1-006-20L-1,20L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,0,NA,NA,NA
2023,G1,6,188,BO_073,BO_117,2,FALSE,BO-117-G1-006-20L,BO-117-G1-006-20L-2,20L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,0,NA,NA,NA
2023,G1,6,188,BO_073,BO_117,3,FALSE,BO-117-G1-006-20L,BO-117-G1-006-20L-3,20L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,0,NA,NA,NA
2023,G1,6,188,BO_073,BO_117,4,TRUE,BO-117-G1-006-20L,BO-117-G1-006-20L-4,20L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,1-Jun,5.78,5.78,-,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,-28.6,1.34,1,1,0,0
2023,G1,6,188,BO_073,BO_117,5,FALSE,BO-117-G1-006-20L,BO-117-G1-006-20L-5,20L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,0,NA,NA,NA
2023,G2,6,189,BO_163,BO_034,1,FALSE,BO-034-G2-006-21L,BO-034-G2-006-21L-1,21L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_163,BO_034,2,FALSE,BO-034-G2-006-21L,BO-034-G2-006-21L-2,21L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_163,BO_034,3,FALSE,BO-034-G2-006-21L,BO-034-G2-006-21L-3,21L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_163,BO_034,4,FALSE,BO-034-G2-006-21L,BO-034-G2-006-21L-4,21L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_163,BO_034,5,TRUE,BO-034-G2-006-21L,BO-034-G2-006-21L-5,21L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,NA,NA,NA,NA,2.23,2.23,X,0,1,0,0,1,NA,NA,NA,26.852,2023-04-21,26.852,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G2,6,189,BO_101,BO_182,1,FALSE,BO-182-G2-006-21R,BO-182-G2-006-21R-1,21R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_101,BO_182,2,FALSE,BO-182-G2-006-21R,BO-182-G2-006-21R-2,21R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_101,BO_182,3,FALSE,BO-182-G2-006-21R,BO-182-G2-006-21R-3,21R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_101,BO_182,4,FALSE,BO-182-G2-006-21R,BO-182-G2-006-21R-4,21R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,189,BO_101,BO_182,5,FALSE,BO-182-G2-006-21R,BO-182-G2-006-21R-5,21R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_013,BO_114,1,FALSE,BO-114-G1-006-23L,BO-114-G1-006-23L-1,23L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_013,BO_114,2,FALSE,BO-114-G1-006-23L,BO-114-G1-006-23L-2,23L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_013,BO_114,3,FALSE,BO-114-G1-006-23L,BO-114-G1-006-23L-3,23L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_013,BO_114,4,FALSE,BO-114-G1-006-23L,BO-114-G1-006-23L-4,23L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_013,BO_114,5,FALSE,BO-114-G1-006-23L,BO-114-G1-006-23L-5,23L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,190,BO_088,BO_140,1,FALSE,BO-140-G1-006-23R,BO-140-G1-006-23R-1,23R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.073,2023-04-21,NA,NA,38.059,2.84,13.40105633802817,NA,0.07462098321027877,NA,NA,NA,-30.29,2.07,0,NA,NA,NA
2023,G1,6,190,BO_088,BO_140,2,FALSE,BO-140-G1-006-23R,BO-140-G1-006-23R-2,23R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.073,2023-04-21,NA,NA,38.059,2.84,13.40105633802817,NA,0.07462098321027877,NA,NA,NA,-30.29,2.07,0,NA,NA,NA
2023,G1,6,190,BO_088,BO_140,3,TRUE,BO-140-G1-006-23R,BO-140-G1-006-23R-3,23R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,1-Jun,8.59,8.59,-,2,0,10,11,2,5,10,2.023,30.073,2023-04-21,30.073,2023-04-21,NA,NA,38.059,2.84,13.40105633802817,NA,0.07462098321027877,NA,-30.29,2.07,-30.29,2.07,1,1,1,1
2023,G1,6,190,BO_088,BO_140,4,FALSE,BO-140-G1-006-23R,BO-140-G1-006-23R-4,23R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,2023-05-05,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.073,2023-04-21,38.059,2.84,38.059,2.84,13.40105633802817,13.40105633802817,0.07462098321027877,0.07462098321027877,NA,NA,-30.29,2.07,0,NA,NA,NA
2023,G1,6,190,BO_088,BO_140,5,FALSE,BO-140-G1-006-23R,BO-140-G1-006-23R-5,23R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.073,2023-04-21,NA,NA,38.059,2.84,13.40105633802817,NA,0.07462098321027877,NA,NA,NA,-30.29,2.07,0,NA,NA,NA
2023,G1,6,191,BO_185,BO_071,1,FALSE,BO-071-G1-006-24L,BO-071-G1-006-24L-1,24L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,191,BO_185,BO_071,2,FALSE,BO-071-G1-006-24L,BO-071-G1-006-24L-2,24L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,191,BO_185,BO_071,3,FALSE,BO-071-G1-006-24L,BO-071-G1-006-24L-3,24L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,191,BO_185,BO_071,4,FALSE,BO-071-G1-006-24L,BO-071-G1-006-24L-4,24L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,191,BO_185,BO_071,5,FALSE,BO-071-G1-006-24L,BO-071-G1-006-24L-5,24L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,191,BO_188,BO_154,1,FALSE,BO-154-G2-006-24R,BO-154-G2-006-24R-1,24R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,191,BO_188,BO_154,2,FALSE,BO-154-G2-006-24R,BO-154-G2-006-24R-2,24R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,191,BO_188,BO_154,3,FALSE,BO-154-G2-006-24R,BO-154-G2-006-24R-3,24R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,191,BO_188,BO_154,4,FALSE,BO-154-G2-006-24R,BO-154-G2-006-24R-4,24R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,191,BO_188,BO_154,5,FALSE,BO-154-G2-006-24R,BO-154-G2-006-24R-5,24R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,6,192,BO_199,BO_018,1,FALSE,BO-018-G2-006-25L,BO-018-G2-006-25L-1,25L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,2.05,0,NA,NA,NA
2023,G2,6,192,BO_199,BO_018,2,TRUE,BO-018-G2-006-25L,BO-018-G2-006-25L-2,25L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,NA,8.99,8.99,X,2,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,2.05,-30.69,2.05,1,1,1,0
2023,G2,6,192,BO_199,BO_018,3,FALSE,BO-018-G2-006-25L,BO-018-G2-006-25L-3,25L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,2.05,0,NA,NA,NA
2023,G2,6,192,BO_199,BO_018,4,FALSE,BO-018-G2-006-25L,BO-018-G2-006-25L-4,25L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,2.05,0,NA,NA,NA
2023,G2,6,192,BO_199,BO_018,5,FALSE,BO-018-G2-006-25L,BO-018-G2-006-25L-5,25L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,2.05,0,NA,NA,NA
2023,G2,6,192,BO_192,BO_021,1,FALSE,BO-021-G2-006-25R,BO-021-G2-006-25R-1,25R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.657,2023-04-21,NA,NA,88.732,6.74,13.164985163204747,NA,0.07595906775458684,NA,NA,NA,-29.04,1.57,0,NA,NA,NA
2023,G2,6,192,BO_192,BO_021,2,FALSE,BO-021-G2-006-25R,BO-021-G2-006-25R-2,25R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.657,2023-04-21,NA,NA,88.732,6.74,13.164985163204747,NA,0.07595906775458684,NA,NA,NA,-29.04,1.57,0,NA,NA,NA
2023,G2,6,192,BO_192,BO_021,3,FALSE,BO-021-G2-006-25R,BO-021-G2-006-25R-3,25R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,NA,NA,NA,NA,NA,32.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.657,2023-04-21,88.732,6.74,88.732,6.74,13.164985163204747,13.164985163204747,0.07595906775458684,0.07595906775458684,NA,NA,-29.04,1.57,1,NA,NA,NA
2023,G2,6,192,BO_192,BO_021,4,FALSE,BO-021-G2-006-25R,BO-021-G2-006-25R-4,25R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.657,2023-04-21,NA,NA,88.732,6.74,13.164985163204747,NA,0.07595906775458684,NA,NA,NA,-29.04,1.57,0,NA,NA,NA
2023,G2,6,192,BO_192,BO_021,5,TRUE,BO-021-G2-006-25R,BO-021-G2-006-25R-5,25R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,2,NA,NA,15-Jun,32.97,32.97,X,8,4,22,26,12,2.75,33,3.111857143,22.657,2023-04-21,22.657,2023-04-21,NA,NA,88.732,6.74,13.164985163204747,NA,0.07595906775458684,NA,-29.04,1.57,-29.04,1.57,1,1,1,1
2023,G1,6,193,BO_001,BO_025,1,FALSE,BO-025-G1-006-26R,BO-025-G1-006-26R-1,26R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
