Year,Gen,Location,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_06,FD_07,FD_08,FD_09,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,latitude_SEG,longitude_SEG,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,sample_ID_SEG,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G2,40,118,BB_141,BB_029,5,TRUE,BB-029-G2-040-118L-5,118L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,36.67,36.67,1,0,1,4,1,1,1,38.31454,-123.06972,1.47,NA,NA,22.09,2024-02-15,NA,NA,109.647,6.59,16.63839150227618,NA,0.06010196357401478,NA,BB-029-G2-040-118L,-30,3.97,-30,3.97,1,1,1,1
2023,G1,40,119,BB_182,BB_021,3,TRUE,BB-021-G1-040-119R-3,119R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,123.89,123.89,11,2,68,71,13,6.181818182,80.36363636,38.31454,-123.06972,4.07,NA,NA,24.538,2024-02-15,NA,NA,24.049,1.26,19.086507936507935,NA,0.05239303089525552,NA,BB-021-G1-040-119R,-29.9,2.4,-29.9,2.4,1,1,1,1
2023,G2,40,119,BB_125,BB_051,1,TRUE,BB-051-G2-040-119L-1,119L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,51.74,51.74,8,1,25,27,9,3.125,28.125,38.31454,-123.06972,4.1872,NA,NA,21.82,2024-02-15,NA,NA,42.399,2.95,14.372542372881355,NA,0.0695771126677516,NA,BB-051-G2-040-119L,-28.68,3.37,-28.68,3.37,1,1,1,1
2023,G1,40,120,BB_217,BB_054,2,TRUE,BB-054-G1-040-120L-2,120L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-27,2023-05-11,NA,NA,1,NA,NA,232.21,232.21,1,0,2,2,1,2,2,38.31454,-123.06972,6.53,NA,NA,26.822,2024-02-15,NA,NA,138.695,8.4,16.511309523809523,NA,0.06056454810916039,NA,BB-054-G1-040-120L,-28.52,4.54,-28.52,4.54,1,1,1,1
2023,G1,40,120,BB_055,BB_183,5,TRUE,BB-183-G1-040-120R-5,120R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-11,85,2023-04-27,2023-05-11,NA,NA,1,NA,NA,557.83,557.83,11,0,54,58,11,4.909090909,54,38.31454,-123.06972,2.559,21.141,2024-02-15,21.141,2024-02-15,NA,NA,82.494,4.02,20.520895522388063,NA,0.04873081678667539,NA,BB-183-G1-040-120R,-28.4,3.36,-28.4,3.36,1,1,1,1
2023,G2,41,121,BB_213,BB_132,2,TRUE,BB-132-G2-041-121R-2,121R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,46.84,46.84,1,0,5,5,1,5,5,38.31456,-123.06966,4.14,NA,NA,NA,NA,NA,NA,79.84,6.01,13.284525790349418,NA,0.07527555110220441,NA,BB-132-G2-041-121R,-27.1,4.96,-27.1,4.96,1,1,1,1
2023,G1,41,121,BB_108,BB_189,3,TRUE,BB-189-G1-041-121L-3,121L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,2023-04-26,2023-05-11,NA,NA,2,NA,NA,69.02,69.02,6,0,4,6,6,0.6666666667,4,38.31456,-123.06966,1.99,25.156,2024-03-29,25.156,2024-03-29,NA,NA,59.617,3.79,15.730079155672822,NA,0.06357247093949712,NA,BB-189-G1-041-121L,-28.23,3.42,-28.23,3.42,1,1,1,1
2023,G2,41,122,BB_177,BB_134,1,TRUE,BB-134-G2-041-122R-1,122R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,67.22,67.22,0,1,0,0,1,NA,NA,38.31456,-123.06966,NA,24.183,2024-03-02,24.183,2024-03-02,NA,NA,75.014,5.75,13.04591304347826,NA,0.0766523582264644,NA,BB-134-G2-041-122R,-27.28,1.98,-27.28,1.98,1,1,0,0
2023,G1,41,122,BB_115,BB_187,5,TRUE,BB-187-G1-041-122L-5,122L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,2023-04-26,NA,NA,NA,NA,NA,NA,27.18,27.18,3,0,6,7,3,2,6,38.31456,-123.06966,1.67,16.84,2024-04-13,16.84,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,BB-187-G1-041-122L,-27.92,3.93,-27.92,3.93,1,1,1,1
2023,G1,41,123,BB_162,BB_080,2,TRUE,BB-080-G1-041-123R-2,123R,2022-10-03,2022-10-06,2023-04-26,205,202,2023-04-26,0,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31456,-123.06966,NA,17.769,2024-04-26,17.769,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,BB-080-G1-041-123R,NA,NA,NA,NA,1,0,0,0
2023,G1,41,123,BB_100,BB_113,4,TRUE,BB-113-G1-041-123L-4,123L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,83.81,83.81,1,0,0,0,1,0,0,38.31456,-123.06966,NA,27.308,2024-03-16,27.308,2024-03-16,NA,NA,58.785,3.3,17.813636363636363,NA,0.056136769584077574,NA,BB-113-G1-041-123L,-29.18,2.21,-29.18,2.21,1,1,1,0
2023,G1,42,124,BB_107,BB_151,5,TRUE,BB-151-G1-042-124L-5,124L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-13,15,NA,NA,NA,NA,NA,NA,NA,15.97,15.97,1,0,5,6,1,5,5,38.31453,-123.06967,2.416,17.769,2024-03-29,17.769,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,BB-151-G1-042-124L,-30.01,1.11,-30.01,1.11,1,1,1,1
2023,G2,42,125,BB_028,BB_109,1,TRUE,BB-109-G2-042-125R-1,125R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-27,2023-05-11,NA,NA,NA,NA,NA,172.13,172.13,20,0,108,118,20,5.4,108,38.31453,-123.06967,3.746277778,23.904,2024-03-16,23.904,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,BB-109-G2-042-125R,-28.96,3.44,-28.96,3.44,1,1,1,1
2023,G1,42,125,BB_038,BB_149,1,TRUE,BB-149-G1-042-125L-1,125L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,12.07,12.07,0,0,0,0,0,NA,0,38.31453,-123.06967,NA,NA,NA,NA,NA,NA,NA,62.784,3.13,20.058785942492012,NA,0.04985346585117228,NA,BB-149-G1-042-125L,-27.82,1.9,-27.82,1.9,1,0,0,0
2023,G2,42,126,BB_108,BB_189,2,TRUE,BB-189-G2-042-126R-2,126R,2022-10-03,2022-10-06,2023-03-29,177,174,2023-03-29,0,NA,NA,NA,NA,NA,NA,NA,8.25,8.25,2,0,6,6,2,3,6,38.31453,-123.06967,2.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB-189-G2-042-126R,-32.08,1.39,-32.08,1.39,1,1,1,1
2023,G1,43,127,BB_171,BB_039,2,TRUE,BB-039-G1-043-127R-2,127R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-03-29,27,NA,NA,NA,NA,NA,NA,NA,10.66,10.66,4,0,20,27,4,5,20,38.31451,-123.06965,2.1125,15.7,2024-03-02,15.7,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,BB-039-G1-043-127R,-28.83,1.48,-28.83,1.48,1,1,1,1
2023,G1,43,127,BB_130,BB_120,5,TRUE,BB-120-G1-043-127L-5,127L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-26,2023-05-11,NA,NA,3,NA,NA,107.14,107.14,7,1,10,15,8,1.428571429,11.42857143,38.31451,-123.06965,2.142083333,24.368,2024-03-16,24.368,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,BB-120-G1-043-127L,-28.12,4.08,-28.12,4.08,1,1,1,1
2023,G1,43,128,BB_174,BB_010,3,TRUE,BB-010-G1-043-128L-3,128L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-04-26,NA,NA,NA,NA,NA,NA,491.09,491.09,8,0,2,7,8,0.25,2,38.31451,-123.06965,7.195,NA,NA,24.934,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-010-G1-043-128L,-29.64,4.58,-29.64,4.58,1,1,1,1
2023,G1,43,128,BB_023,BB_206,1,TRUE,BB-206-G1-043-128R-1,128R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-04-26,NA,NA,NA,NA,NA,NA,145.05,145.05,5,1,9,15,6,1.8,10.8,38.31451,-123.06965,3.54325,23.045,2024-02-15,23.045,2024-02-15,NA,NA,97.058,4.67,20.783297644539616,NA,0.04811555976838591,NA,BB-206-G1-043-128R,-30.5,3.91,-30.5,3.91,1,1,1,1
2023,G1,43,129,BB_162,BB_040,2,TRUE,BB-040-G1-043-129L-2,129L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,73.86,73.86,4,1,6,7,5,1.5,7.5,38.31451,-123.06965,4.931666667,33.013,2024-04-13,33.013,2024-04-13,NA,NA,39.949,3.54,11.28502824858757,NA,0.08861298155147813,NA,BB-040-G1-043-129L,-30.14,3.45,-30.14,3.45,1,1,1,1
2023,G1,43,129,BB_196,BB_089,1,TRUE,BB-089-G1-043-129R-1,129R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-26,2023-05-11,NA,NA,NA,NA,NA,117.71,117.71,4,0,16,16,4,4,16,38.31451,-123.06965,2.64625,NA,NA,22.918,2024-02-15,NA,NA,79.288,4.86,16.31440329218107,NA,0.061295530218948645,NA,BB-089-G1-043-129R,-30.6,3.44,-30.6,3.44,1,1,1,1
2023,G1,44,130,BB_122,BB_027,2,TRUE,BB-027-G1-044-130L-2,130L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,108.8,108.8,0,0,0,0,0,NA,0,38.31449,-123.06962,NA,23.025,2024-02-15,23.025,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-027-G1-044-130L,-29.04,3.11,-29.04,3.11,1,0,0,0
2023,G1,44,130,BB_014,BB_152,1,TRUE,BB-152-G1-044-130R-1,130R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,127.87,127.87,12,0,57,57,12,4.75,57,38.31449,-123.06962,4.759644928,NA,NA,NA,NA,NA,NA,39.682,2.92,13.589726027397262,NA,0.07358500075601027,NA,BB-152-G1-044-130R,-30.7,4.94,-30.7,4.94,1,1,1,1
2023,G1,44,131,BB_167,BB_114,1,TRUE,BB-114-G1-044-131R-1,131R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,131.3,131.3,4,0,10,11,4,2.5,10,38.31449,-123.06962,1.795,28.009,2024-03-02,28.009,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,BB-114-G1-044-131R,-29.8,2.78,-29.8,2.78,1,1,1,1
2023,G1,44,131,BB_198,BB_138,5,TRUE,BB-138-G1-044-131L-5,131L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-27,2023-05-11,NA,NA,1,NA,NA,165.08,165.08,8,0,52,53,8,6.5,52,38.31449,-123.06962,2.093924242,28.12,2024-03-02,28.12,2024-03-02,NA,NA,62.211,3.23,19.260371517027863,NA,0.051920078442719134,NA,BB-138-G1-044-131L,-28.75,4.06,-28.75,4.06,1,1,1,1
2023,G2,44,132,BB_215,BB_148,1,TRUE,BB-148-G2-044-132L-1,132L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31449,-123.06962,NA,31.381,2024-02-15,31.381,2024-02-15,NA,NA,261.111,23.82,10.961838790931989,NA,0.09122557073428543,NA,BB-148-G2-044-132L,NA,NA,NA,NA,1,0,0,0
2023,G1,44,132,BB_197,BB_199,1,TRUE,BB-199-G1-044-132R-1,132R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,95.48,95.48,0,0,0,0,0,NA,0,38.31449,-123.06962,NA,27.747,2024-03-02,27.747,2024-03-02,NA,NA,188.484,9.04,20.85,NA,0.047961630695443645,NA,BB-199-G1-044-132R,-29.53,3.77,-29.53,3.77,1,0,0,0
2023,G2,45,133,BB_171,BB_039,5,TRUE,BB-039-G2-045-133R-5,133R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,161.86,161.86,6,2,27,27,8,4.5,36,38.31442,-123.06953,5.723333333,NA,NA,NA,NA,NA,NA,52.816,4.02,13.138308457711444,NA,0.07611329900030293,NA,BB-039-G2-045-133R,-28.73,4.78,-28.73,4.78,1,1,1,1
2023,G2,45,133,BB_026,BB_053,1,TRUE,BB-053-G2-045-133L-1,133L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-04-26,NA,NA,NA,NA,NA,NA,155.65,155.65,5,0,26,26,5,5.2,26,38.31442,-123.06953,3.03525,23.539,2024-02-15,23.539,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-053-G2-045-133L,-29.6,4.72,-29.6,4.72,1,1,1,1
2023,G1,45,134,BB_167,BB_110,5,TRUE,BB-110-G1-045-134R-5,134R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,145.69,145.69,18,5,47,50,23,2.611111111,60.05555556,38.31442,-123.06953,6.350166667,NA,NA,22.531,2024-02-15,NA,NA,71.502,3.4,21.029999999999998,NA,0.04755111745126011,NA,BB-110-G1-045-134R,-30.23,4.3,-30.23,4.3,1,1,1,1
2023,G1,45,134,BB_057,BB_200,1,TRUE,BB-200-G1-045-134L-1,134L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,53.12,53.12,4,0,8,13,4,2,8,38.31442,-123.06953,4.055333333,NA,NA,20.6,2024-02-15,NA,NA,49.55,2.21,22.420814479638008,NA,0.04460141271442987,NA,BB-200-G1-045-134L,-27.89,2.75,-27.89,2.75,1,1,1,1
2023,G2,45,135,BB_065,BB_013,4,TRUE,BB-013-G2-045-135R-4,135R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-26,2023-05-11,NA,NA,1,NA,NA,113.74,113.74,5,0,18,20,5,3.6,18,38.31442,-123.06953,4.869107143,NA,NA,24.098,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-013-G2-045-135R,-30.58,4.4,-30.58,4.4,1,1,1,1
2023,G2,45,135,BB_100,BB_135,1,TRUE,BB-135-G2-045-135L-1,135L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-04-26,NA,NA,NA,NA,NA,NA,324.36,324.36,7,2,35,38,9,5,45,38.31442,-123.06953,3.138287037,28.522,2024-02-15,28.522,2024-02-15,NA,NA,97.59,5.96,16.374161073825505,NA,0.06107183113023875,NA,BB-135-G2-045-135L,-28.84,3.76,-28.84,3.76,1,1,1,1
2023,G2,46,136,BB_196,BB_088,3,TRUE,BB-088-G2-046-136L-3,136L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,53.54,53.54,1,1,1,1,2,1,2,38.31441,-123.0695,4.9,26.106,2024-03-29,26.106,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,BB-088-G2-046-136L,-27.96,4.25,-27.96,4.25,1,1,1,1
2023,G1,46,137,BB_028,BB_109,4,TRUE,BB-109-G1-046-137R-4,137R,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-11,84,2023-04-27,2023-05-11,NA,NA,1,NA,NA,145.18,145.18,11,0,47,55,11,4.272727273,47,38.31441,-123.0695,3.767703704,27.811,2024-02-15,27.811,2024-02-15,47.041,2.65,47.041,2.65,17.751320754716982,17.751320754716982,0.05633383644055186,0.05633383644055186,BB-109-G1-046-137R,-28.87,4,-28.87,4,1,1,1,1
2023,G2,46,137,BB_047,BB_193,4,TRUE,BB-193-G2-046-137L-4,137L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-27,70,2023-04-27,NA,NA,NA,NA,NA,NA,332.92,332.92,11,2,69,71,13,6.272727273,81.54545455,38.31441,-123.0695,4.44575,22.422,2024-02-15,22.422,2024-02-15,NA,NA,109.13,10.28,10.615758754863814,NA,0.09419957848437643,NA,BB-193-G2-046-137L,-29.02,2.57,-29.02,2.57,1,1,1,1
2023,G1,46,138,BB_177,BB_117,4,TRUE,BB-117-G1-046-138R-4,138R,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-27,70,2023-04-27,NA,NA,NA,NA,NA,NA,91.67,91.67,4,1,13,16,5,3.25,16.25,38.31441,-123.0695,5.605384615,27.06,2024-02-15,27.06,2024-02-15,NA,NA,80.755,5.92,13.641047297297296,NA,0.07330815429385178,NA,BB-117-G1-046-138R,-28.96,1.87,-28.96,1.87,1,1,1,1
2023,G1,46,138,BB_125,BB_137,2,TRUE,BB-137-G1-046-138L-2,138L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-27,2023-05-11,NA,NA,1,NA,NA,218.49,218.49,8,0,35,36,8,4.375,35,38.31441,-123.0695,5.794,20.981,2024-03-02,20.981,2024-03-02,72.433,4.4,72.433,4.4,16.462045454545454,16.462045454545454,0.06074579266356495,0.06074579266356495,BB-137-G1-046-138L,-29.23,5.51,-29.23,5.51,1,1,1,1
2023,G2,47,139,BB_051,BB_105,1,TRUE,BB-105-G2-047-139R-1,139R,2022-10-03,2022-10-06,2023-04-26,205,202,2023-04-26,0,2023-04-26,NA,NA,NA,NA,NA,NA,15.55,15.55,1,0,0,0,1,0,0,38.31437,-123.06944,NA,18.377,2024-04-26,18.377,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,BB-105-G2-047-139R,-28.59,3.13,-28.59,3.13,1,1,1,0
2023,G1,47,139,BB_028,BB_209,2,TRUE,BB-209-G1-047-139L-2,139L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-04-26,NA,NA,NA,NA,NA,NA,501.67,501.67,21,2,150,154,23,7.142857143,164.2857143,38.31437,-123.06944,3.031,27.055,2024-02-15,27.055,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-209-G1-047-139L,-28.31,3.62,-28.31,3.62,1,1,1,1
2023,G2,47,140,BB_177,BB_134,2,TRUE,BB-134-G2-047-140L-2,140L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-04-26,NA,NA,NA,NA,NA,NA,800.49,800.49,25,4,108,118,29,4.32,125.28,38.31437,-123.06944,4.4709,31.286,2024-02-15,31.286,2024-02-15,NA,NA,143.648,6.52,22.0319018404908,NA,0.045388728001782126,NA,BB-134-G2-047-140L,-29.28,3.08,-29.28,3.08,1,1,1,1
2023,G1,47,140,BB_196,BB_186,1,TRUE,BB-186-G1-047-140R-1,140R,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-13,56,NA,NA,NA,NA,NA,NA,NA,141.12,141.12,1,0,1,4,1,1,1,38.31437,-123.06944,1.53,NA,NA,21.164,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-186-G1-047-140R,-29.42,4.08,-29.42,4.08,1,1,1,1
2023,G1,47,141,BB_177,BB_134,3,TRUE,BB-134-G1-047-141L-3,141L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-13,56,NA,NA,NA,NA,NA,NA,NA,49.84,49.84,5,0,11,11,5,2.2,11,38.31437,-123.06944,5.043541667,NA,NA,NA,NA,NA,NA,237.449,13.73,17.294173343044427,NA,0.057822943031977395,NA,BB-134-G1-047-141L,-29.96,3.39,-29.96,3.39,1,1,1,1
2023,G2,47,141,BB_198,BB_138,4,TRUE,BB-138-G2-047-141R-4,141R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,116.99,116.99,4,2,38,38,6,9.5,57,38.31437,-123.06944,2.710478261,NA,NA,27.025,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-138-G2-047-141R,-29.94,1.65,-29.94,1.65,1,1,1,1
2023,G2,48,142,BB_057,BB_200,5,TRUE,BB-200-G2-048-142R-5,142R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,120.73,120.73,4,1,13,13,5,3.25,16.25,38.31436,-123.0694,NA,NA,NA,NA,NA,NA,NA,56.373,4.3,13.11,NA,0.07627765064836003,NA,BB-200-G2-048-142R,-28.58,4.46,-28.58,4.46,1,1,1,1
2023,G1,48,143,BB_188,BB_009,3,TRUE,BB-009-G1-048-143R-3,143R,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-27,70,2023-04-27,NA,NA,NA,NA,NA,NA,245.68,245.68,6,2,34,40,8,5.666666667,45.33333333,38.31436,-123.0694,3.745970696,24.821,2024-02-15,24.821,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-009-G1-048-143R,-29.6,4.19,-29.6,4.19,1,1,1,1
2023,G1,48,143,BB_198,BB_045,3,TRUE,BB-045-G1-048-143L-3,143L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-13,56,NA,NA,NA,NA,NA,NA,NA,121.1,121.1,4,5,16,16,9,4,36,38.31436,-123.0694,3.449375,NA,NA,25.423,2024-02-16,NA,NA,55.07,4.12,13.366504854368932,NA,0.07481387325222444,NA,BB-045-G1-048-143L,-28.04,4.32,-28.04,4.32,1,1,1,1
2023,G1,48,144,BB_217,BB_054,4,TRUE,BB-054-G1-048-144L-4,144L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-27,70,2023-04-27,NA,NA,NA,NA,NA,NA,250.28,250.28,8,1,22,24,9,2.75,24.75,38.31436,-123.0694,5.504375,31.298,2024-03-02,31.298,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,BB-054-G1-048-144L,-29.16,4.18,-29.16,4.18,1,1,1,1
2023,G1,49,145,BB_001,BB_043,1,TRUE,BB-043-G1-049-145L-1,145L,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-04-26,NA,NA,NA,NA,NA,NA,69.27,69.27,6,0,37,37,6,6.166666667,37,38.31434,-123.06943,1.383666667,24.851,2024-02-16,24.851,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,BB-043-G1-049-145L,-29.4,4.32,-29.4,4.32,1,1,1,1
2023,G1,49,146,BB_075,BB_085,4,TRUE,BB-085-G1-049-146L-4,146L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,31.06,31.06,1,1,2,2,2,2,4,38.31434,-123.06943,6.12,23.56,2024-03-02,23.56,2024-03-02,NA,NA,26.227,1.88,13.950531914893618,NA,0.07168185457734395,NA,BB-085-G1-049-146L,-30.13,3.83,-30.13,3.83,1,1,1,1
2023,G2,49,147,BB_217,BB_054,3,TRUE,BB-054-G2-049-147R-3,147R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-26,2023-05-11,NA,NA,1,NA,NA,112.63,112.63,4,0,11,14,4,2.75,11,38.31434,-123.06943,2.776363636,26.951,2024-03-16,26.951,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,BB-054-G2-049-147R,-28.6,4.38,-28.6,4.38,1,1,1,1
2023,G1,49,147,BB_122,BB_208,3,TRUE,BB-208-G1-049-147L-3,147L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-26,2023-05-11,NA,NA,1,NA,NA,128.83,128.83,8,0,24,29,8,3,24,38.31434,-123.06943,3.757315789,24.971,2024-03-02,24.971,2024-03-02,NA,NA,124.1,5.61,22.121212121212118,NA,0.0452054794520548,NA,BB-208-G1-049-147L,-30.76,3.11,-30.76,3.11,1,1,1,1
2023,G1,50,148,BB_055,BB_145,2,TRUE,BB-145-G1-050-148L-2,148L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,376.78,376.78,24,0,123,130,24,5.125,123,38.31431,-123.06944,3.461,NA,NA,26.011,2024-03-02,68.768,4.26,68.768,4.26,16.142723004694837,16.142723004694837,0.06194741740344346,0.06194741740344346,BB-145-G1-050-148L,-29.95,4.21,-29.95,4.21,1,1,1,1
2023,G2,50,148,BB_057,BB_146,5,TRUE,BB-146-G2-050-148R-5,148R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-27,2023-05-11,NA,NA,1,NA,NA,172.64,172.64,7,0,37,38,7,5.285714286,37,38.31431,-123.06944,2.805555556,24.201,2024-03-29,24.201,2024-03-29,104.008,8.04,104.008,8.04,12.936318407960199,12.936318407960199,0.07730174601953696,0.07730174601953696,BB-146-G2-050-148R,-30.19,4.91,-30.19,4.91,1,1,1,1
2023,G1,50,149,BB_122,BB_126,1,TRUE,BB-126-G1-050-149L-1,149L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,110.02,110.02,3,0,11,13,3,3.666666667,11,38.31431,-123.06944,3.268,NA,NA,23.277,2024-02-16,NA,NA,112.75,7.09,15.902679830747532,NA,0.06288248337028825,NA,BB-126-G1-050-149L,-30.73,3.16,-30.73,3.16,1,1,1,1
2023,G2,50,149,BB_171,BB_157,2,TRUE,BB-157-G2-050-149R-2,149R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,16.92,16.92,2,0,14,14,2,7,14,38.31431,-123.06944,3.26,26.91,2024-03-16,26.91,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,BB-157-G2-050-149R,-30.92,3.12,-30.92,3.12,1,1,1,1
2023,G1,50,150,BB_176,BB_059,1,TRUE,BB-059-G1-050-150L-1,150L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-27,2023-05-11,NA,NA,NA,NA,NA,212.69,212.69,16,0,86,86,16,5.375,86,38.31431,-123.06944,3.606492063,29.744,2024-03-02,29.744,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,BB-059-G1-050-150L,-28.43,4.67,-28.43,4.67,1,1,1,1
