Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,sd_msm_all,est_fecundity_int,surv_to_germ,skel_dryweights_mg
2022,G1,5,170,AC_045,AC_123,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,19.61,19.61,3,2,13,NA,5,4.333333333333333,21.666666666666664,2.8093055555555555,NA,NA,NA,NA,NA,NA,24.518,1.37,17.896350364963503,NA,0.05587731462598907,NA,-31.53,4.64,-31.53,NA,1,1,1,1,7,2,n,FALSE,TRUE,10,10,2021-12-05,125,NA,NA,0.8459746962695727,22,1,19.61
2022,G1,5,171,AC_107,AC_172,7,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,62.61,62.61,16,4,26,NA,20,1.625,32.5,1.5916666666666668,NA,NA,NA,NA,NA,NA,36.87,2.31,15.96103896103896,NA,0.0626525630593979,NA,-30.38,4.71,-30.38,NA,1,1,1,1,7,2,n,FALSE,TRUE,7,7,2021-12-05,125,NA,NA,0.14377837884126468,32,1,62.61
2022,G1,5,172,AC_150,AC_200,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,123.38,123.38,7,1,15,NA,8,2.142857142857143,17.142857142857142,1.7693333333333332,NA,NA,NA,NA,NA,NA,14.203,0.82,17.320731707317073,NA,0.05773428148982609,NA,-31.39,2.37,-31.39,NA,1,1,1,1,1,2,n,FALSE,TRUE,6,6,2021-12-05,125,NA,NA,NA,17,1,123.38
2022,G1,5,173,AC_179,AC_136,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,31.45,31.45,8,2,10,NA,10,1.25,12.5,1.6062500000000002,NA,NA,NA,NA,NA,NA,16.165,0.73,22.143835616438356,NA,0.04515929477265697,NA,-31.56,3.53,-31.56,NA,1,1,1,1,1,2,n,FALSE,TRUE,3,3,2021-11-03,157,NA,NA,0.3729988270759038,12,1,31.45
2022,G1,5,174,AC_097,AC_054,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,38.88,38.88,23,2,52,NA,25,2.260869565217391,56.52173913043478,2.146458333333334,NA,NA,NA,NA,NA,NA,18.695,1.22,15.32377049180328,NA,0.06525809039850228,NA,-31.61,3.09,-31.61,NA,1,1,1,1,4,2,n,FALSE,TRUE,6,6,2021-11-03,157,NA,NA,0.2136051734834362,57,1,38.88
2022,G1,5,175,AC_045,AC_096,1,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,7.19,7.19,2,0,5,NA,2,2.5,5,1.646,NA,NA,NA,NA,NA,NA,11.11,0.63,17.634920634920633,NA,0.05670567056705671,NA,-31.9,3.7,-31.9,NA,1,1,1,1,7,2,n,FALSE,TRUE,1,1,NA,NA,NA,NA,NA,5,0,7.19
2022,G1,5,176,AC_159,AC_192,2,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,14.86,14.86,3,0,3,NA,3,1,3,2.4833333333333334,NA,NA,NA,NA,NA,NA,14.286,0.91,15.698901098901098,NA,0.06369872602547949,NA,-32.16,3.08,-32.16,NA,1,1,1,1,3,2,n,FALSE,TRUE,2,2,NA,NA,NA,NA,NA,3,0,14.86
2022,G1,5,177,AC_172,AC_111,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,12.69,12.69,2,3,4,NA,5,2,10,2.0525,21.566,NA,21.566,NA,NA,NA,35.083,1.77,19.820903954802255,NA,0.05045178576518542,NA,-30.27,3.72,-30.27,NA,1,1,1,1,5,2,R,TRUE,TRUE,9,8910,2021-11-03,170,244.452,244.452,NA,10,1,12.69
2022,G1,5,178,AC_091,AC_218,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,181.76,181.76,7,25,29,NA,32,4.142857142857143,132.57142857142858,2.095862068965517,NA,NA,23.666,NA,NA,NA,42.652,2.29,18.62532751091703,NA,0.05369033105129888,NA,-30.68,5.35,-30.68,NA,1,1,1,1,4,2,R,TRUE,TRUE,5,645,2021-11-03,157,NA,303.034,NA,133,1,181.76
2022,G1,5,179,AC_124,AC_100,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,32.9,32.9,13,2,22,NA,15,1.6923076923076923,25.384615384615383,1.4747222222222225,NA,NA,NA,NA,NA,NA,12.834,0.55,23.334545454545452,NA,0.04285491662770765,NA,-30.86,3.57,-30.86,NA,1,1,1,1,5,2,n,FALSE,TRUE,9,9,2021-12-05,125,NA,NA,0.21881026506717036,25,1,32.9
2022,G1,6,180,AC_061,AC_052,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,4.85,4.85,0,0,0,NA,0,NA,0,NA,18.193,NA,18.193,NA,NA,NA,41.576,2.48,16.76451612903226,NA,0.05964979796036174,NA,NA,NA,NA,NA,1,0,0,0,2,2,n,FALSE,TRUE,6,6,2021-11-03,181,189.699,189.699,NA,0,1,4.85
2022,G1,6,181,AC_159,AC_094,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,5.74,5.74,3,0,3,NA,3,1,3,2.6566666666666667,26.392,NA,26.392,NA,NA,NA,60.157,4.13,14.565859564164649,NA,0.06865368951244244,NA,-30.63,1.58,-30.63,NA,1,1,1,1,3,2,n,FALSE,TRUE,5,5,NA,NA,375.646,375.646,NA,3,0,5.74
2022,G1,6,182,AC_169,AC_120,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-24,21,NA,NA,NA,6.46,6.46,1,1,0,NA,2,0,0,NA,22.17,NA,22.17,NA,NA,NA,21.188,1.47,14.41360544217687,NA,0.06937889371342269,NA,-30.75,1.32,-30.75,NA,1,1,1,0,7,2,n,FALSE,TRUE,4,4,2021-12-05,149,331.015,331.015,NA,0,1,6.46
2022,G1,6,183,AC_015,AC_190,7,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,18.4,18.4,9,0,28,NA,9,3.111111111111111,28,1.4767708333333331,23.232,NA,23.232,NA,NA,NA,26.361,2.12,12.434433962264151,NA,0.08042183528697697,NA,-31.05,2.43,-31.05,NA,1,1,1,1,3,2,R,TRUE,TRUE,7,739,2021-11-03,181,314.394,314.394,0.09914226327886395,28,1,18.4
2022,G1,6,184,AC_172,AC_208,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,11.23,11.23,6,0,11,NA,6,1.8333333333333333,11,1.9203333333333332,NA,NA,22.808,NA,NA,NA,19.576,1.39,14.083453237410072,NA,0.0710053126277074,NA,-31.75,3.67,-31.75,NA,1,1,1,1,5,2,R,TRUE,TRUE,4,184,2021-12-05,149,NA,308.941,0.42944951844062984,11,1,11.23
2022,G1,6,185,AC_125,AC_095,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,14.32,14.32,1,5,8,NA,6,8,48,2.2641666666666667,21.658,NA,21.658,NA,NA,NA,49.132,3.56,13.801123595505617,NA,0.0724578685988765,NA,-30.36,3.73,-30.36,NA,1,1,1,1,2,2,n,FALSE,TRUE,6,6,2021-11-03,181,297.177,297.177,0.20388245524212104,48,1,14.32
2022,G1,6,186,AC_091,AC_189,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,NA,3,0,12,NA,3,4,12,1.6158333333333337,24.502,NA,24.502,NA,NA,NA,128.684,9.51,13.531440588853838,NA,0.07390196139380187,NA,NA,NA,-30.22,NA,1,1,1,1,4,2,R,TRUE,TRUE,5,4510,2021-11-03,181,346.265,346.265,NA,12,1,NA
2022,G1,6,187,AC_165,AC_199,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,72.95,72.95,22,8,69,NA,30,3.136363636363636,94.0909090909091,1.0830232558139534,23.065,NA,23.065,NA,NA,NA,69.796,4.68,14.913675213675216,NA,0.06705255315490859,NA,-30.67,4.06,-30.67,NA,1,1,1,1,5,2,n,FALSE,TRUE,5,5,2021-11-03,181,340.745,340.745,NA,94,1,72.95
2022,G1,6,188,AC_068,AC_195,1,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,45.83,45.83,12,4,43,NA,16,3.5833333333333335,57.333333333333336,1.6665277777777778,17.915,NA,17.915,NA,NA,NA,31.877,1.91,16.68952879581152,NA,0.05991780907864604,NA,-30.51,2.56,-30.51,NA,1,1,1,1,3,2,n,FALSE,TRUE,1,1,NA,NA,203.282,203.282,0.1145120148421548,57,0,45.83
2022,G1,6,189,AC_168,AC_142,2,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,2.06,2.06,1,0,0,NA,1,0,0,NA,18.615,NA,18.615,NA,NA,NA,29.69,2.15,13.809302325581395,NA,0.07241495453014482,NA,NA,NA,NA,NA,1,1,1,0,7,2,n,FALSE,TRUE,2,2,2021-12-05,149,217.261,217.261,NA,0,1,2.06
2022,G1,6,190,AC_160,AC_015,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,9.28,9.28,3,0,6,NA,3,2,6,2.49,17.238,NA,17.238,NA,NA,NA,43.25,2.63,16.44486692015209,NA,0.0608092485549133,NA,-31.67,5.67,-31.67,NA,1,1,1,1,6,2,n,FALSE,TRUE,4,4,2021-12-05,149,193.462,193.462,0.00707106781186563,6,1,9.28
2022,G1,6,191,AC_125,AC_038,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,32.85,32.85,9,11,9,NA,20,1,20,4.155,21.239,NA,21.239,NA,NA,NA,32.175,1.7,18.926470588235293,NA,0.05283605283605284,NA,-29.9,4.23,-29.9,NA,1,1,1,1,2,2,n,FALSE,TRUE,5,5,2021-11-03,170,266.704,266.704,0.9970205614730324,20,1,32.85
2022,G1,6,192,AC_039,AC_168,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,12.11,12.11,3,1,4,NA,4,1.3333333333333333,5.333333333333333,1.4983333333333333,NA,NA,17.984,NA,NA,NA,53.809,4.06,13.25344827586207,NA,0.07545206192272667,NA,-31.45,1.56,-31.45,NA,1,1,1,1,2,2,n,FALSE,TRUE,3,3,2021-12-05,138,NA,178.793,0.8508851600278123,5,1,12.11
2022,G1,6,193,AC_007,AC_081,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,17.24,17.24,5,0,17,NA,5,3.4,17,1.468235294117647,18.532,NA,18.532,NA,NA,NA,43.072,2.71,15.893726937269374,NA,0.06291790490341753,NA,-31.59,2.82,-31.59,NA,1,1,1,1,1,2,R,TRUE,TRUE,8,278,2021-11-03,170,NA,NA,NA,17,1,17.24
2022,G1,6,194,AC_198,AC_051,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,1.94,1.94,1,1,1,NA,2,1,2,1.79,19.554,NA,19.554,NA,NA,NA,20.796,1.72,12.090697674418603,NA,0.08270821311790728,NA,NA,NA,NA,NA,1,1,1,1,1,2,n,FALSE,TRUE,3,3,2021-11-03,170,224.151,224.151,NA,2,1,1.94
2022,G1,6,195,AC_064,AC_205,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,45.14,45.14,10,1,14,NA,11,1.4,15.4,2.456060606060606,21.065,NA,21.065,NA,NA,NA,27.168,1.88,14.451063829787234,NA,0.06919905771495878,NA,-30.93,2.49,-30.93,NA,1,1,1,1,5,2,n,FALSE,TRUE,5,5,2021-11-03,157,NA,NA,0.43926330346437065,15,1,45.14
2022,G1,6,196,AC_198,AC_066,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,19.603,NA,19.603,NA,NA,NA,18.688,1.05,17.798095238095236,NA,0.05618578767123288,NA,NA,NA,NA,NA,1,0,0,0,1,2,n,FALSE,TRUE,6,6,2021-11-03,170,237.629,237.629,NA,0,1,NA
2022,G1,6,197,AC_096,AC_181,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,3.34,3.34,3,0,3,NA,3,1,3,2.25,15.185,NA,15.185,NA,NA,NA,75.988,4.59,16.55511982570806,NA,0.06040427435910933,NA,NA,NA,NA,NA,1,1,1,1,5,2,n,FALSE,TRUE,4,4,2021-12-05,138,NA,NA,0.8626702730475879,3,1,3.34
2022,G1,6,198,AC_195,AC_193,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,4.43,4.43,2,0,10,NA,2,5,10,0.956,19.532,NA,19.532,NA,NA,NA,14.91,1.06,14.066037735849056,NA,0.07109322602280349,NA,NA,NA,NA,NA,1,1,1,1,6,2,n,FALSE,TRUE,8,8,2021-11-03,170,249.55,249.55,NA,10,1,4.43
2022,G1,6,199,AC_169,AC_075,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,2.59,2.59,4,0,5,NA,4,1.25,5,1.748,18.234,NA,18.234,NA,NA,NA,58.344,4.46,13.081614349775784,NA,0.0764431646784588,NA,NA,NA,NA,NA,1,1,1,1,7,2,n,FALSE,TRUE,3,3,2021-12-05,138,178.005,178.005,NA,5,1,2.59
2022,G1,6,200,AC_096,AC_074,7,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,5.03,5.03,3,1,9,NA,4,3,12,1.2022222222222223,17.661,NA,17.661,NA,NA,NA,50.223,3.05,16.46655737704918,NA,0.06072914799992035,NA,NA,NA,NA,NA,1,1,1,1,5,2,n,FALSE,TRUE,7,7,2021-12-05,125,197.802,197.802,NA,12,1,5.03
2022,G1,6,201,AC_052,AC_133,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,7.68,7.68,5,0,6,NA,5,1.2,6,2.97375,22.088,NA,22.088,NA,NA,NA,35.529,2.9,12.251379310344827,NA,0.08162346252357229,NA,-31.69,1.4,-31.69,NA,1,1,1,1,6,2,n,FALSE,TRUE,3,3,NA,NA,288.809,288.809,1.087176676074317,6,0,7.68
2022,G1,6,202,AC_216,AC_099,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,60.81,60.81,8,11,11,NA,19,1.375,26.125,1.468181818181818,22.729,NA,22.729,NA,NA,NA,45.423,2.57,17.674319066147863,NA,0.05657926601061135,NA,-31.55,3.77,-31.55,NA,1,1,1,1,5,2,R,TRUE,TRUE,10,3510,2021-12-05,125,306.226,306.226,NA,26,1,60.81
2022,G1,6,203,AC_177,AC_107,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,105.27,105.27,29,7,93,NA,36,3.206896551724138,115.44827586206895,2.104344444444444,23.525,NA,23.525,NA,NA,NA,44.599,3.37,13.234124629080116,NA,0.07556223233704792,NA,-30.98,1.99,-30.98,NA,1,1,1,1,2,2,n,FALSE,TRUE,8,8,2021-11-03,157,341.304,341.304,0.02764001840238071,115,1,105.27
2022,G1,6,204,AC_008,AC_188,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,18.95,18.95,6,1,10,NA,7,1.6666666666666667,11.666666666666668,2.07625,16.2,NA,16.2,NA,NA,NA,36.972,2.72,13.592647058823529,NA,0.07356918749323813,NA,-31.28,3.09,-31.28,NA,1,1,1,1,3,2,n,FALSE,TRUE,4,4,2021-12-05,125,174.468,174.468,0.4437095051945587,12,1,18.95
2022,G1,6,205,AC_008,AC_068,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,114.52,114.52,24,4,94,NA,28,3.9166666666666665,109.66666666666666,1.702679365079365,18.25,NA,18.25,NA,NA,NA,127.638,8.74,14.603890160183068,NA,0.06847490559237844,NA,-31.07,3.62,-31.07,NA,1,1,1,1,3,2,n,FALSE,TRUE,8,8,2021-11-03,157,231.906,231.906,0.22306867155604984,110,1,114.52
2022,G1,6,206,AC_089,AC_057,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,NA,23,5,55,NA,28,2.391304347826087,66.95652173913044,2.5756280193236716,21.263,NA,21.263,NA,NA,NA,42.908,3.28,13.081707317073173,NA,0.07644262142257854,NA,NA,NA,NA,NA,1,1,1,1,4,2,n,FALSE,TRUE,5,5,NA,NA,282.457,282.457,0.4697306931447449,67,0,NA
2022,G1,6,207,AC_002,AC_160,2,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,203.79,203.79,32,5,97,NA,37,3.03125,112.15625,1.8815214285714288,22.134,NA,22.134,NA,NA,NA,73.473,5.91,12.43197969543147,NA,0.08043771181250256,NA,-31.46,4.5,-31.46,NA,1,1,1,1,1,2,n,FALSE,TRUE,2,2,2021-12-05,125,262.077,262.077,0.55921537032539,112,1,203.79
2022,G1,6,208,AC_179,AC_114,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,117.99,117.99,24,2,104,NA,26,4.333333333333333,112.66666666666666,1.9693818181818183,17.622,NA,17.622,NA,NA,NA,10.016,0.65,15.409230769230769,NA,0.0648961661341853,NA,-31.32,3.12,-31.32,NA,1,1,1,1,1,2,n,FALSE,TRUE,9,9,2021-11-03,157,NA,NA,0.818692904614493,113,1,117.99
2022,G1,6,209,AC_002,AC_104,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,131.18,131.18,13,4,81,NA,17,6.230769230769231,105.92307692307692,1.9227027777777776,18.81,NA,18.81,NA,NA,NA,30.194,1.99,15.17286432160804,NA,0.06590713386765583,NA,-30.81,3.23,-30.81,NA,1,1,1,1,1,2,n,FALSE,TRUE,10,10,2021-11-03,157,215.506,215.506,0.24373738946486673,106,1,131.18
2022,G1,6,210,AC_102,AC_191,7,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,6.9,6.9,2,0,4,NA,2,2,4,2.105,NA,NA,21.287,NA,NA,NA,40.882,2.19,18.6675799086758,NA,0.05356880778826868,NA,-31.57,2.65,-31.57,NA,1,1,1,1,3,2,n,FALSE,TRUE,7,7,2021-11-03,170,NA,241.308,NA,4,1,6.9
2022,G1,6,211,AC_186,AC_153,7,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,124.31,124.31,16,2,64,NA,18,4,72,2.287381916329285,20.454,NA,20.454,NA,NA,NA,71.273,4.93,14.456997971602432,NA,0.06917065368372315,NA,-31.18,3.47,-31.18,NA,1,1,1,1,5,2,n,FALSE,TRUE,7,7,2021-11-03,157,274.569,274.569,0.10100943043037627,72,1,124.31
2022,G1,6,212,AC_007,AC_187,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,82.63,82.63,11,2,39,NA,13,3.5454545454545454,46.09090909090909,1.6241249999999998,17.319,NA,17.319,NA,NA,NA,28.539,1.84,15.51032608695652,NA,0.06447317705595852,NA,-31.26,3.55,-31.26,NA,1,1,1,1,1,2,R,TRUE,TRUE,8,285,2021-11-03,157,172.21,172.21,0.4511970780498702,46,1,82.63
2022,G1,6,213,AC_124,AC_030,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,NA,2,1,2,NA,3,1,3,1.02,16.635,NA,16.635,NA,NA,NA,18.441,1.33,13.865413533834586,NA,0.07212190228295647,NA,NA,NA,NA,NA,1,1,1,1,5,2,n,FALSE,TRUE,10,10,2021-12-05,125,153.16,153.16,NA,3,1,NA
2022,G1,6,214,AC_186,AC_011,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-06-08,60,NA,NA,NA,100.26,100.26,12,3,20,NA,15,1.6666666666666667,25,3.142888888888889,20.265,NA,20.265,NA,NA,NA,51.382,5.09,10.094695481335952,NA,0.09906192830173992,NA,-31.42,3.51,-31.42,NA,1,1,1,1,5,2,n,FALSE,TRUE,6,6,2021-11-03,157,237.103,237.103,1.5286793622576949,25,1,100.26
2022,G1,7,215,AC_160,AC_186,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-24,21,NA,NA,NA,10.61,10.61,3,1,12,NA,4,4,16,1.3416666666666668,26.317,NA,26.317,NA,NA,NA,17.978,1.07,16.801869158878507,NA,0.05951718767382355,NA,-31.79,2.6,-31.79,NA,1,1,1,1,6,3,n,FALSE,TRUE,9,9,2021-12-05,149,420.859,420.859,NA,16,1,10.61
2022,G1,7,216,AC_007,AC_081,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-24,21,NA,NA,NA,124.73,124.73,29,5,78,NA,34,2.689655172413793,91.44827586206895,1.755670707070707,24.303,NA,24.303,NA,NA,NA,12.85,0.79,16.265822784810126,NA,0.06147859922178989,NA,-30.89,5.08,-30.89,NA,1,1,1,1,1,3,R,TRUE,TRUE,6,638,2021-11-03,181,371.587,371.587,0.2735005808508315,91,1,124.73
2022,G1,7,217,AC_096,AC_074,2,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,7.76,7.76,5,0,7,NA,5,1.4,7,2.137083333333333,21.171,NA,21.171,NA,NA,NA,12.172,0.56,21.735714285714284,NA,0.04600722970752547,NA,-31.99,3.59,-31.99,NA,1,1,1,1,5,3,n,FALSE,TRUE,2,2,2021-12-05,149,282.491,282.491,1.159065865494949,7,1,7.76
2022,G1,7,218,AC_216,AC_058,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,35.64,35.64,11,0,22,NA,11,2,22,2.7339285714285713,NA,NA,NA,NA,NA,NA,17.156,1.14,15.049122807017543,NA,0.06644905572394497,NA,-30.23,3.82,-30.23,NA,1,1,1,1,5,3,R,TRUE,TRUE,3,395,2021-11-03,181,NA,NA,0.4927454583602916,22,1,35.64
2022,G1,7,219,AC_124,AC_100,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,14.38,14.38,9,0,10,NA,9,1.1111111111111112,10,1.742,20.099,NA,20.099,NA,NA,NA,9.158,0.51,17.95686274509804,NA,0.05568901506879231,NA,-30.38,4.43,-30.38,NA,1,1,1,1,5,3,n,FALSE,TRUE,9,9,2021-12-05,149,NA,NA,0.2149604614807105,10,1,14.38
2022,G1,7,220,AC_177,AC_107,6,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,33.1,33.1,12,2,16,NA,14,1.3333333333333333,18.666666666666664,1.9671666666666667,20.653,NA,20.653,NA,NA,NA,11.113,0.65,17.096923076923076,NA,0.05849005669036264,NA,-31.29,5.58,-31.29,NA,1,1,1,1,2,3,n,FALSE,TRUE,6,6,2021-12-05,149,286.976,286.976,0.4508984241366218,19,1,33.1
2022,G1,7,221,AC_096,AC_128,3,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,26.13,26.13,11,0,13,NA,11,1.181818181818182,13,2.538875,18.071,NA,18.071,NA,NA,NA,8.653,0.45,19.22888888888889,NA,0.05200508494163874,NA,-31.34,2.99,-31.34,NA,1,1,1,1,5,3,n,FALSE,TRUE,3,3,2021-12-05,149,226.184,226.184,0.30423269260551206,13,1,26.13
2022,G1,7,222,AC_103,AC_201,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,24.72,24.72,8,0,9,NA,8,1.125,9,1.3108333333333333,20.491,NA,20.491,NA,NA,NA,13.673,0.77,17.757142857142856,NA,0.05631536604987933,NA,-31.15,1.89,-31.15,NA,1,1,1,1,5,3,n,FALSE,TRUE,8,8,2021-11-03,181,247.101,247.101,0.2368807716974934,9,1,24.72
2022,G1,7,223,AC_172,AC_111,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,22.59,22.59,9,1,36,NA,10,4,40,1.7408128078817733,25.3,NA,25.3,NA,NA,NA,18.916,1.02,18.545098039215688,NA,0.05392260520194544,NA,-30.38,3.76,-30.38,NA,1,1,1,1,5,3,R,TRUE,TRUE,5,175,2021-11-03,181,387.519,387.519,0.36250543210878833,40,1,22.59
2022,G1,7,224,AC_002,AC_160,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,91.38,91.38,17,9,32,NA,26,1.8823529411764703,48.94117647058823,2.4517748917748916,19.532,NA,19.532,NA,NA,NA,11.094,0.2,55.46999999999999,NA,0.01802776275464215,NA,-30.86,3.31,-30.86,NA,1,1,1,1,1,3,n,FALSE,TRUE,8,8,2021-11-03,170,233.472,233.472,0.24935462508855463,49,1,91.38
2022,G1,7,225,AC_159,AC_094,2,TRUE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,NA,2,0,2,NA,2,1,2,2.525,20.954,NA,20.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,n,FALSE,TRUE,2,2,2021-12-05,149,275.587,275.587,0.7424621202458748,2,1,NA
2022,G1,7,226,AC_179,AC_171,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,53.45,53.45,16,2,22,NA,18,1.375,24.75,2.3458928571428572,20.792,NA,20.792,NA,NA,NA,15.058,0.89,16.919101123595507,NA,0.05910479479346526,NA,-31.05,2.74,-31.05,NA,1,1,1,1,1,3,n,FALSE,TRUE,10,10,2021-11-03,170,263.332,263.332,0.4785597679816099,25,1,53.45
