Pop	FamFixed	Fam	Seed	Rep	Row	Col	Surv306	BoltDate	FlowerDate	Diam1_306	Diam2_306	Area_306	ShootHt306	S06TotalShoots	S06TotalShootsZ	S06Flowered	S06SampledShoots	AfterColl(1/0)	S06AdjSiliques	S06TotalSiliques	S06CollSiliques	S06SilPerShoot	S06Seeds	S06SeedPerSil	S06SeedWt	S06WtPer100	ReprodOutput	ReprodOutputZ	CollDate	Surv606	Shoots606	Flowering606	Diam1_606	Diam2_606	Area_606	dDiam1	dDiam2	dArea	Surv1106	Diam1_1206	Diam2_1206	Final
F2	A	A	130	R2	21	G	1	38783	38783	59	50	2950	25	9	9	1	3		35	35	7	11.66666667	62	8.857142857	14.9	24.03225806	930	930	38860	1	0	0	44	40	1760	-15	-10	-1190	0			130
F2	A	A	131	R2	23	H	1	38789	38811	61	55	3355	62	18	18	1	3	1	52	51	8	17.33333333	74	9.25	19.1	25.81081081	2886	2886	38874	1	0	0	66	62	4092	5	7	737	0			131
F2	A	A	132	R7	8	AK	1	38783	38793	72	66	4752	26	19	19	1	3		48	48	8	16	117	14.625	22.3	19.05982906	4446	4446		1	1	1	50	30	1500	-22	-36	-3252	0			132
F2	A	A	133	R7	26	AL	1	38789	38811	126	117	14742	76	48	48	1	3	1	28	28	10	9.333333333	63	6.3	6.9	10.95238095	2822.4	2822.4	38867	1	0	0	119	104	12376	-7	-13	-2366	0			133
F2	A	A	134	R7	19	AM	1	38783	38789	125	142	17750	39	53	53	1	3	1	70	70	10	23.33333333	104	10.4	12.3	11.82692308	12861.33333	12861.33333	38863	1	0	0	60	40	2400	-65	-102	-15350	0			134
F2	A	A	135	R2	17	G	1	38793		42	40	1680			0	0												0		1	0	0	61	59	3599	19	19	1919	0			135
F2	A	A	136	R2	20	H	1	38783	38783	51	50	2550	27	22	22	1	3		38	38	10	12.66666667	99	9.9	12.6	12.72727273	2758.8	2758.8	38853	1	0	0	54	49	2646	3	-1	96	1	30	26	136
F2	A	A	137	R2	24	G	1	38783	38783	76	64	4864	21	19	19	1	3		46	46	12	15.33333333	122	10.16666667	9.1	7.459016393	2961.888889	2961.888889	38853	1	1	0	58	42	2436	-18	-22	-2428	0			137
F2	A	A	138	R7	5	AM	1	38786	38824	42	49	2058	34		0	0												0		1	1	1	70	40	2800	28	-9	742	0			138
F2	A	A	139	R7	12	AN	1	38783	38783	83	88	7304	8	41	41	1	3	1	29	29	10	9.666666667	72	7.2	5.9	8.194444444	2853.6	2853.6	38863	1	1	1	80	50	4000	-3	-38	-3304	0			139
F2	A	A	140	R7	1	AN	1	38783	38811	46	42	1932	47		0	0					5		55	11	14	25.45454545		0		1	0	0	50	30	1500	4	-12	-432	0			140
F2	A	A	141	R7	9	AN	1	38783	38786	30	24	720	19		0	0												0		1	0	0	0	0	0	-30	-24	-720	0			141
F2	A	A	142	R7	24	AN	1	38786	38789	118	136	16048	52	54	54	1	3	1	74	74	10	24.66666667	144	14.4	33.6	23.33333333	19180.8	19180.8	38863	1	0	0	80	60	4800	-38	-76	-11248	0			142
F2	A	A	143	R7	10	AM	1	38783	38786	68	78	5304	10	51	51	1	3	1	27	27	10	9	96	9.6	14.1	14.6875	4406.4	4406.4	38862	1	0	0	100	40	4000	32	-38	-1304	0			143
F2	A	A	144	R7	1	AK	1	38786	38798	97	95	9215	50	46	46	1	3	1	38	38	10	12.66666667	114	11.4	22.5	19.73684211	6642.4	6642.4	38862	1	0	0	70	60	4200	-27	-35	-5015	1	171	154	144
F2	A	A	145	R7	12	AL	1	38783	38789	70	68	4760	32	70	70	1	3	1	50	50	10	16.66666667	129	12.9	25	19.37984496	15050	15050	38863	1	0	0	110	70	7700	40	2	2940	0			145
F2	A	A	146	R7	3	AM	1	38783	38789	113	110	12430	21	49	49	1	3	1	51	51	12	17	142	11.83333333	24.4	17.18309859	9857.166667	9857.166667	38862	1	0	0	60	40	2400	-53	-70	-10030	0			146
F2	A	A	147	R7	16	AN	1	38783	38793	80	76	6080	51	39	39	1	3	1	28	28	10	9.333333333	86	8.6	15.8	18.37209302	3130.4	3130.4	38867	1	1	1	120	80	9600	40	4	3520	0			147
F2	A	A	148	R7	14	AN	1	38789	38798	113	112	12656	30	28	28	1	3		41	41	10	13.66666667	75	7.5	14.9	19.86666667	2870	2870	38866	1	1	1	90	40	3600	-23	-72	-9056	0			148
F2	A	A	149	R7	25	AN	1	38783	38793	108	97	10476	54	49	49	1	3	1	55	55	10	18.33333333	109	10.9	28.2	25.87155963	9791.833333	9791.833333	38867	1	1	1	90	80	7200	-18	-17	-3276	1	97	93	149
F2	A	A	150	R7	6	AK	1	38783	38789	92	82	7544	22	65	65	1	3	1	46	46	10	15.33333333	134	13.4	21.4	15.97014925	13355.33333	13355.33333	38867	1	0	0	50	40	2000	-42	-42	-5544	0			150
F2	A	A	151	R8	21	AR	1	38789	38793	106	100	10600	26	82	82	1	3		34	34	12	11.33333333	80	6.666666667	11.1	13.875	6195.555556	6195.555556	38856	1	0	0	97	83	8051	-9	-17	-2549	1	79	18	151
F2	A	A	152	R7	22	AL	1	38783	38789	90	80	7200	37	28	28	1	3		42	42	7	14	50	7.142857143	9.6	19.2	2800	2800	38861	0									1	29	25	152
F2	A	A	153	R8	21	AS	1	38789	38805	101	96	9696	47	58	58	1	3	1	48	48	10	16	104	10.4	18.7	17.98076923	9651.2	9651.2	38869	1	0	0	96	87	8352	-5	-9	-1344	0			153
F2	A	A	154	R7	10	AK	1	38783	38786	82	93	7626	24	45	45	1	3	1	61	61	10	20.33333333	58	5.8	9.1	15.68965517	5307	5307	38866	1	0	0	80	70	5600	-2	-23	-2026	0			154
F2	A	A	155	R8	15	AR	1	38783	38783	83	78	6474	10	47	47	1	3	1	43	43	8	14.33333333	102	12.75	8.5	8.333333333	8589.25	8589.25	38868	1	0	0	93	89	8277	10	11	1803	0			155
F2	A	A	156	R7	1	AM	1	38783	38783	71	68	4828	37	20	20	1	3	1	44	43	8	14.66666667	144	18	34.3	23.81944444	5280	5280	38867	1	0	0	70	60	4200	-1	-8	-628	1	88	37	156
F2	A	A	157	R8	19	AS	1	38783	38786	88	82	7216	22	89	89	1	3	1	48	48	8	16	140	17.5	23.9	17.07142857	24920	24920	38869	1	0	0	98	91	8918	10	9	1702	0			157
F2	A	A	158	R8	28	AT	1	38783	38786	66	65	4290	14	34	34	1	3		48	48		16							38856	0									0			158
F2	A	A	159	R7	17	AL	1	38811	38824	102	107	10914	64	19	19	1	3	1	19	19	6	6.333333333	78	13	11.7	15	1564.333333	1564.333333	38866	1	1	1	90	80	7200	-12	-27	-3714	0			159
F2	A	A	160	R7	24	AL	1	38783	38786	110	117	12870	20	5	5	1	3	1	55	49	10	18.33333333	78	7.8	7	8.974358974	715	715	38866	1	0	0	97	88	8536	-13	-29	-4334	0			160
F2	A	A	161	R7	9	AK	1	38783	38786	55	60	3300	25	17	17	1	3		74	74	12	24.66666667	183	15.25	34.9	19.07103825	6394.833333	6394.833333	38843	1	0	0	70	40	2800	15	-20	-500	0			161
F2	A	A	162	R8	24	AQ	1	38786	38793	121	112	13552	66	60	60	1	3	1	94	94	10	31.33333333	152	15.2	25.6	16.84210526	28576	28576	38868	1	1	1	100	90	9000	-21	-22	-4552	0			162
F2	A	A	163	R8	25	AR	1	38786	38793	73	69	5037	35	33	33	1	3	1	30	30	8	10	127	15.875	21.1	16.61417323	5238.75	5238.75	38868	1	0	0	110	60	6600	37	-9	1563	1	25	24	163
F2	A	A	164	R7	26	AK	1	38783	38783	117	115	13455	35	77	77	1	3	1	27	27	10	9	136	13.6	17.3	12.72058824	9424.8	9424.8	38867	1	1	1	123	115	14145	6	0	690	0			164
F2	A	A	165	R7	3	AK	1	38783	38786	122	141	17202	13	22	22	1	3		50	50	8	16.66666667	119	14.875	6.8	5.714285714	5454.166667	5454.166667	38861	0									1	14	8	165
F2	A	A	166	R8	18	AR	1	38783	38783	111	89	9879	16	44	44	1	3		55	55	12	18.33333333	146	12.16666667	21.8	14.93150685	9814.444444	9814.444444	38856	1	0	0	77	71	5467	-34	-18	-4412	0			166
