positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,branch4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,presence7,notes7,notes8,presence9,flowering9,crispy.pods9,green.pods9,ground.pods9,pods.on.plant9,seed.ct,ground.seed.ct,green.seed.ct,notes9
150,31,212,9,9.2,121,166,,1,2,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
151,32,212,11,10.8,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
152,32,212,11,10.9,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
153,32,212,11,11,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
154,32,212,11,11.1,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
155,32,212,11,11.2,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
156,33,212,13,12.8,177,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
157,33,212,13,12.9,177,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
158,33,212,13,13,177,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
159,33,212,13,13.1,177,138,,1,3,,1,4,,1,6,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
160,33,212,13,13.2,177,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
161,34,212,15,14.8,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
162,34,212,15,14.9,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
163,34,212,15,15,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
164,34,212,15,15.1,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
165,34,212,15,15.2,51,1,,1,2,,1,3,,1,6,,1,0,0,0,,1,1,0,,1,,1,,pods collected off ground,1,1,0,0,5,0,NA,38,NA,
166,35,212,17,16.8,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
167,35,212,17,16.9,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
168,35,212,17,17,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
169,35,212,17,17.1,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
170,35,212,17,17.2,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
171,36,212,19,18.8,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
172,36,212,19,18.9,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
173,36,212,19,19,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
174,36,212,19,19.1,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
175,36,212,19,19.2,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
176,37,212,21,20.8,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
177,37,212,21,20.9,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
178,37,212,21,21,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
179,37,212,21,21.1,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
180,37,212,21,21.2,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
181,38,212,23,22.8,18,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
182,38,212,23,22.9,18,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
183,38,212,23,23,18,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
184,38,212,23,23.1,18,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
185,38,212,23,23.2,18,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
186,39,212,25,24.8,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
187,39,212,25,24.9,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
188,39,212,25,25,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
189,39,212,25,25.1,203,130,,1,3,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,munched,1,,,1,1,0,0,0,0,NA,NA,NA,
190,39,212,25,25.2,203,130,,1,3,,1,4,,1,5,,1,0,0,0,,1,0,1,evidence of green podd on ground,1,stem + 1 leaf,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
191,40,212,27,26.8,67,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
192,40,212,27,26.9,67,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
193,40,212,27,27,67,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
194,40,212,27,27.1,67,1,,0,NA,,0,NA,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
195,40,212,27,27.2,67,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
196,41,212,29,28.8,97,60,,0,NA,,1,4,,1,5,,1,0,1,0,,1,1,0,,1,only stem remaining,1,4 pods of uncertain ID collected off ground,,1,1,0,0,0,0,NA,NA,NA,collected 4 pods of uncertain ID
197,41,212,29,28.9,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
198,41,212,29,29,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
199,41,212,29,29.1,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
200,41,212,29,29.2,97,60,,1,4,,1,6,,1,8,,1,1,1,0,,1,1,0,,1,,1,,,1,1,2,0,0,0,27,NA,NA,collected 4 pods of uncertain ID
201,42,212,31,30.8,25,71,30.8 m seed is at 30.85,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
202,42,212,31,30.9,25,71,30.8 m seed is at 30.85,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
203,42,212,31,31,25,71,30.8 m seed is at 30.85,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
204,42,212,31,31.1,25,71,30.8 m seed is at 30.85,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
205,42,212,31,31.2,25,71,30.8 m seed is at 30.85,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
206,43,212,33,32.8,52,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
207,43,212,33,32.9,52,126,,1,2,,1,4,,1,7,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,stem + leaf remaining
208,43,212,33,33,52,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
209,43,212,33,33.1,52,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
210,43,212,33,33.2,52,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
211,44,212,35,34.8,165,81,34.8 m seed is 20 cm at 8 o'clock from nail,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
212,44,212,35,34.9,165,81,34.8 m seed is 20 cm at 8 o'clock from nail,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
213,44,212,35,35,165,81,34.8 m seed is 20 cm at 8 o'clock from nail,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
214,44,212,35,35.1,165,81,34.8 m seed is 20 cm at 8 o'clock from nail,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
215,44,212,35,35.2,165,81,34.8 m seed is 20 cm at 8 o'clock from nail,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
216,45,212,37,36.8,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
217,45,212,37,36.9,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
218,45,212,37,37,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
219,45,212,37,37.1,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
220,45,212,37,37.2,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
221,46,212,39,38.8,94,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
222,46,212,39,38.9,94,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
223,46,212,39,39,94,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
224,46,212,39,39.1,94,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,1,0,0,not present at last census,1,,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
225,46,212,39,39.2,94,160,,0,NA,,0,NA,,1,2,,1,0,0,0,,1,0,1,green pods,1,munched,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
226,47,212,41,40.8,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
227,47,212,41,40.9,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
228,47,212,41,41,3,162,,1,3,,1,4,,1,6,,1,2,0,0,,1,1,0,,1,,1,,,1,1,0,0,6,0,NA,41,NA,only stem remaining
229,47,212,41,41.1,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
230,47,212,41,41.2,3,162,,1,3,,1,5,,1,7,,1,0,1,0,,1,1,0,,1,munched; 2 pods collected off ground,1,,,1,1,0,0,2,0,NA,9,NA,
231,48,212,43,42.8,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
232,48,212,43,42.9,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
233,48,212,43,43,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
234,48,212,43,43.1,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
235,48,212,43,43.2,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
236,49,212,45,44.8,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
237,49,212,45,44.9,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
238,49,212,45,45,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
239,49,212,45,45.1,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
240,49,212,45,45.2,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
241,50,212,47,46.8,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
242,50,212,47,46.9,51,1,,1,2,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,,1,,only stem remaining; pods on ground nearby,1,1,0,0,0,0,NA,NA,NA,
243,50,212,47,47,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
244,50,212,47,47.1,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
245,50,212,47,47.2,51,1,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
246,51,212,49,48.8,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
247,51,212,49,48.9,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
248,51,212,49,49,24,34,,1,2,,1,4,,1,6,,1,1,1,0,,1,1,0,,1,,1,1 pod collected off ground,,1,1,0,0,2,0,NA,9,NA,only stem remaining
249,51,212,49,49.1,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
250,51,212,49,49.2,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
251,52,222,1,0.8,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
252,52,222,1,0.9,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
253,52,222,1,1,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
254,52,222,1,1.1,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
255,52,222,1,1.2,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
256,53,222,3,2.8,83,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
257,53,222,3,2.9,83,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
258,53,222,3,3,83,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
259,53,222,3,3.1,83,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
260,53,222,3,3.2,83,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
261,54,222,5,4.8,96,122,at 5.0 m planted 10 cm N,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
262,54,222,5,4.9,96,122,at 5.0 m planted 10 cm N,1,3,,1,4,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,1,0,1,0,7,5,NA,
263,54,222,5,5,96,122,at 5.0 m planted 10 cm N,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
264,54,222,5,5.1,96,122,at 5.0 m planted 10 cm N,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
265,54,222,5,5.2,96,122,at 5.0 m planted 10 cm N,1,3,,1,4,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,2,0,0,0,20,NA,NA,
266,55,222,7,6.8,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
267,55,222,7,6.9,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
268,55,222,7,7,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
269,55,222,7,7.1,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
270,55,222,7,7.2,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
271,57,222,9,8.8,183,138,4 seeds- 9.2 seed not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
272,57,222,9,8.9,183,138,4 seeds- 9.2 seed not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
273,57,222,9,9,183,138,4 seeds- 9.2 seed not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
274,57,222,9,9.1,183,138,4 seeds- 9.2 seed not planted,1,2,,1,4,,1,7,,1,1,1,0,,1,1,0,,1,munched,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
275,NA,222,9,9.2,NA,NA,4 seeds- 9.2 seed not planted,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
276,58,222,11,10.8,56,15,1 extra seed- not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
277,58,222,11,10.9,56,15,1 extra seed- not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
278,58,222,11,11,56,15,1 extra seed- not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
279,58,222,11,11.1,56,15,1 extra seed- not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
280,58,222,11,11.2,56,15,1 extra seed- not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
281,59,222,13,12.8,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
282,59,222,13,12.9,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
283,59,222,13,13,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
284,59,222,13,13.1,27,131,,0,NA,,0,NA,,1,3,,1,0,0,0,,1,1,0,,1,munched,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
285,59,222,13,13.2,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
286,60,222,15,14.8,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
287,60,222,15,14.9,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
288,60,222,15,15,93,106,,1,3,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,only stem remaining,1,,,1,1,0,0,0,0,NA,NA,NA,
289,60,222,15,15.1,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
290,60,222,15,15.2,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
291,61,222,17,16.8,108,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
292,61,222,17,16.9,108,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
293,61,222,17,17,108,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
294,61,222,17,17.1,108,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
