Site,Dam,Sire,Packet_ID,Planting_position,Germination,Surv_flwr,total_pods_collected,total_seeds,total_pods,Xloc,Yloc
ML,41,141,408,230-15.3,0,0,0,0,0,16,-35
ML,41,141,408,230-15.4,0,0,0,0,0,16,-35
ML,41,141,408,230-15.5,1,1,39,368,237,16,-35
ML,166,85,409,230-17.1,0,0,0,0,0,16,-33
ML,166,85,409,230-17.2,0,0,0,0,0,16,-33
ML,166,85,409,230-17.3,0,0,0,0,0,16,-33
ML,166,85,409,230-17.4,0,0,0,0,0,16,-33
ML,166,85,409,230-17.5,0,0,0,0,0,16,-33
ML,24,75,410,230-19.1,0,0,0,0,0,16,-31
ML,24,75,410,230-19.2,0,0,0,0,0,16,-31
ML,24,75,410,230-19.3,0,0,0,0,0,16,-31
ML,24,75,410,230-19.4,0,0,0,0,0,16,-31
ML,24,75,410,230-19.5,0,0,0,0,0,16,-31
ML,48,149,411,230-21.1,0,0,0,0,0,16,-29
ML,48,149,411,230-21.2,0,0,0,0,0,16,-29
ML,48,149,411,230-21.3,0,0,0,0,0,16,-29
ML,48,149,411,230-21.4,0,0,0,0,0,16,-29
ML,48,149,411,230-21.5,0,0,0,0,0,16,-29
ML,80,57,412,230-23.1,0,0,0,0,0,16,-27
ML,80,57,412,230-23.2,0,0,0,0,0,16,-27
ML,80,57,412,230-23.3,0,0,0,0,0,16,-27
ML,80,57,412,230-23.4,0,0,0,0,0,16,-27
ML,80,57,412,230-23.5,0,0,0,0,0,16,-27
ML,70,17,413,230-25.1,0,0,0,0,0,16,-25
ML,70,17,413,230-25.2,0,0,0,0,0,16,-25
ML,70,17,413,230-25.3,0,0,0,0,0,16,-25
ML,70,17,413,230-25.4,0,0,0,0,0,16,-25
ML,70,17,413,230-25.5,0,0,0,0,0,16,-25
ML,8,44,414,230-27.1,0,0,0,0,0,16,-23
ML,8,44,414,230-27.2,0,0,0,0,0,16,-23
ML,8,44,414,230-27.3,0,0,0,0,0,16,-23
ML,8,44,414,230-27.4,0,0,0,0,0,16,-23
ML,8,44,414,230-27.5,0,0,0,0,0,16,-23
ML,15,66,415,230-29.1,0,0,0,0,0,16,-21
ML,15,66,415,230-29.2,0,0,0,0,0,16,-21
ML,15,66,415,230-29.3,0,0,0,0,0,16,-21
ML,15,66,415,230-29.4,0,0,0,0,0,16,-21
ML,15,66,415,230-29.5,0,0,0,0,0,16,-21
ML,194,187,402,230-3.1,1,1,52,461,629,16,-47
ML,194,187,402,230-3.2,1,0,0,0,0,16,-47
ML,194,187,402,230-3.3,0,0,0,0,0,16,-47
ML,194,187,402,230-3.4,0,0,0,0,0,16,-47
ML,194,187,402,230-3.5,0,0,0,0,0,16,-47
ML,29,111,416,230-31.1,0,0,0,0,0,16,-19
ML,29,111,416,230-31.2,0,0,0,0,0,16,-19
ML,29,111,416,230-31.3,0,0,0,0,0,16,-19
ML,29,111,416,230-31.4,0,0,0,0,0,16,-19
ML,29,111,416,230-31.5,0,0,0,0,0,16,-19
ML,82,62,417,230-33.1,0,0,0,0,0,16,-17
ML,82,62,417,230-33.2,0,0,0,0,0,16,-17
ML,82,62,417,230-33.3,0,0,0,0,0,16,-17
ML,82,62,417,230-33.4,0,0,0,0,0,16,-17
ML,82,62,417,230-33.5,0,0,0,0,0,16,-17
ML,5,21,418,230-35.1,0,0,0,0,0,16,-15
ML,5,21,418,230-35.2,0,0,0,0,0,16,-15
ML,5,21,418,230-35.3,0,0,0,0,0,16,-15
ML,5,21,418,230-35.4,1,1,0,0,0,16,-15
ML,5,21,418,230-35.5,1,1,0,0,0,16,-15
ML,97,111,419,230-37.1,0,0,0,0,0,16,-13
ML,97,111,419,230-37.2,0,0,0,0,0,16,-13
ML,97,111,419,230-37.3,0,0,0,0,0,16,-13
ML,97,111,419,230-37.4,0,0,0,0,0,16,-13
ML,97,111,419,230-37.5,0,0,0,0,0,16,-13
ML,84,65,420,230-39.1,0,0,0,0,0,16,-11
ML,84,65,420,230-39.2,0,0,0,0,0,16,-11
ML,84,65,420,230-39.3,0,0,0,0,0,16,-11
ML,84,65,420,230-39.4,0,0,0,0,0,16,-11
ML,84,65,420,230-39.5,0,0,0,0,0,16,-11
ML,184,146,421,230-41.1,0,0,0,0,0,16,-9
ML,184,146,421,230-41.2,0,0,0,0,0,16,-9
ML,184,146,421,230-41.3,0,0,0,0,0,16,-9
ML,184,146,421,230-41.4,0,0,0,0,0,16,-9
ML,184,146,421,230-41.5,0,0,0,0,0,16,-9
ML,16,6,422,230-43.1,0,0,0,0,0,16,-7
ML,16,6,422,230-43.2,0,0,0,0,0,16,-7
ML,16,6,422,230-43.3,0,0,0,0,0,16,-7
ML,16,6,422,230-43.4,0,0,0,0,0,16,-7
ML,16,6,422,230-43.5,0,0,0,0,0,16,-7
ML,115,146,423,230-45.1,0,0,0,0,0,16,-5
ML,115,146,423,230-45.2,0,0,0,0,0,16,-5
ML,115,146,423,230-45.3,0,0,0,0,0,16,-5
ML,115,146,423,230-45.4,0,0,0,0,0,16,-5
ML,115,146,423,230-45.5,0,0,0,0,0,16,-5
ML,197,198,424,230-47.1,0,0,0,0,0,16,-3
ML,197,198,424,230-47.2,0,0,0,0,0,16,-3
ML,197,198,424,230-47.3,0,0,0,0,0,16,-3
ML,197,198,424,230-47.4,0,0,0,0,0,16,-3
ML,197,198,424,230-47.5,0,0,0,0,0,16,-3
ML,188,154,425,230-49.1,0,0,0,0,0,16,-1
ML,188,154,425,230-49.2,0,0,0,0,0,16,-1
ML,188,154,425,230-49.3,0,0,0,0,0,16,-1
ML,188,154,425,230-49.4,0,0,0,0,0,16,-1
ML,188,154,425,230-49.5,0,0,0,0,0,16,-1
ML,18,67,403,230-5.1,0,0,0,0,0,16,-45
ML,18,67,403,230-5.2,0,0,0,0,0,16,-45
ML,18,67,403,230-5.3,0,0,0,0,0,16,-45
ML,18,67,403,230-5.4,0,0,0,0,0,16,-45
ML,18,67,403,230-5.5,0,0,0,0,0,16,-45
ML,72,20,404,230-7.1,0,0,0,0,0,16,-43
ML,72,20,404,230-7.2,0,0,0,0,0,16,-43
ML,72,20,404,230-7.3,0,0,0,0,0,16,-43
ML,72,20,404,230-7.4,0,0,0,0,0,16,-43
ML,72,20,404,230-7.5,0,0,0,0,0,16,-43
ML,23,73,405,230-9.1,0,0,0,0,0,16,-41
ML,23,73,405,230-9.2,0,0,0,0,0,16,-41
ML,23,73,405,230-9.3,0,0,0,0,0,16,-41
ML,23,73,405,230-9.4,0,0,0,0,0,16,-41
ML,23,73,405,230-9.5,0,0,0,0,0,16,-41
ML,180,140,426,242-1.1,0,0,0,0,0,22,-49
ML,180,140,426,242-1.2,0,0,0,0,0,22,-49
ML,180,140,426,242-1.3,0,0,0,0,0,22,-49
ML,180,140,426,242-1.4,0,0,0,0,0,22,-49
ML,180,140,426,242-1.5,1,1,53,425,791,22,-49
ML,188,154,431,242-11.1,0,0,0,0,0,22,-39
ML,188,154,431,242-11.2,0,0,0,0,0,22,-39
ML,188,154,431,242-11.3,0,0,0,0,0,22,-39
ML,188,154,431,242-11.4,0,0,0,0,0,22,-39
ML,188,154,431,242-11.5,0,0,0,0,0,22,-39
ML,90,75,432,242-13.1,0,0,0,0,0,22,-37
ML,90,75,432,242-13.2,0,0,0,0,0,22,-37
ML,90,75,432,242-13.3,0,0,0,0,0,22,-37
ML,90,75,432,242-13.4,0,0,0,0,0,22,-37
ML,90,75,432,242-13.5,0,0,0,0,0,22,-37
ML,182,142,433,242-15.1,0,0,0,0,0,22,-35
ML,182,142,433,242-15.2,0,0,0,0,0,22,-35
ML,182,142,433,242-15.3,0,0,0,0,0,22,-35
ML,182,142,433,242-15.4,0,0,0,0,0,22,-35
ML,182,142,433,242-15.5,0,0,0,0,0,22,-35
ML,162,75,434,242-17.1,0,0,0,0,0,22,-33
ML,162,75,434,242-17.2,0,0,0,0,0,22,-33
ML,162,75,434,242-17.3,0,0,0,0,0,22,-33
ML,162,75,434,242-17.4,0,0,0,0,0,22,-33
ML,162,75,434,242-17.5,1,1,50,519,787,22,-33
ML,150,47,435,242-19.1,0,0,0,0,0,22,-31
ML,150,47,435,242-19.2,0,0,0,0,0,22,-31
ML,150,47,435,242-19.3,0,0,0,0,0,22,-31
ML,150,47,435,242-19.4,0,0,0,0,0,22,-31
ML,150,47,435,242-19.5,0,0,0,0,0,22,-31
ML,51,163,436,242-21.1,0,0,0,0,0,22,-29
ML,51,163,436,242-21.2,0,0,0,0,0,22,-29
ML,51,163,436,242-21.3,0,0,0,0,0,22,-29
ML,51,163,436,242-21.4,0,0,0,0,0,22,-29
ML,51,163,436,242-21.5,0,0,0,0,0,22,-29
ML,124,187,437,242-23.1,0,0,0,0,0,22,-27
ML,124,187,437,242-23.2,0,0,0,0,0,22,-27
ML,124,187,437,242-23.3,0,0,0,0,0,22,-27
ML,124,187,437,242-23.4,1,1,40,463,1065,22,-27
ML,124,187,437,242-23.5,0,0,0,0,0,22,-27
ML,193,178,438,242-25.1,0,0,0,0,0,22,-25
ML,193,178,438,242-25.2,0,0,0,0,0,22,-25
ML,193,178,438,242-25.3,0,0,0,0,0,22,-25
ML,193,178,438,242-25.4,0,0,0,0,0,22,-25
ML,193,178,438,242-25.5,0,0,0,0,0,22,-25
ML,180,140,439,242-27.1,0,0,0,0,0,22,-23
ML,180,140,439,242-27.2,0,0,0,0,0,22,-23
ML,180,140,439,242-27.3,0,0,0,0,0,22,-23
ML,180,140,439,242-27.4,0,0,0,0,0,22,-23
ML,180,140,439,242-27.5,0,0,0,0,0,22,-23
ML,40,134,440,242-29.1,0,0,0,0,0,22,-21
ML,40,134,440,242-29.2,0,0,0,0,0,22,-21
ML,40,134,440,242-29.3,0,0,0,0,0,22,-21
ML,40,134,440,242-29.4,0,0,0,0,0,22,-21
ML,40,134,440,242-29.5,0,0,0,0,0,22,-21
ML,130,200,427,242-3.1,0,0,0,0,0,22,-47
ML,130,200,427,242-3.2,0,0,0,0,0,22,-47
ML,130,200,427,242-3.3,0,0,0,0,0,22,-47
ML,130,200,427,242-3.4,0,0,0,0,0,22,-47
ML,130,200,427,242-3.5,0,0,0,0,0,22,-47
ML,174,105,441,242-31.1,0,0,0,0,0,22,-19
ML,174,105,441,242-31.2,0,0,0,0,0,22,-19
ML,174,105,441,242-31.3,0,0,0,0,0,22,-19
ML,174,105,441,242-31.4,0,0,0,0,0,22,-19
ML,174,105,441,242-31.5,0,0,0,0,0,22,-19
ML,54,177,442,242-33.1,0,0,0,0,0,22,-17
ML,54,177,442,242-33.2,0,0,0,0,0,22,-17
ML,54,177,442,242-33.3,0,0,0,0,0,22,-17
ML,54,177,442,242-33.4,0,0,0,0,0,22,-17
ML,54,177,442,242-33.5,0,0,0,0,0,22,-17
ML,117,149,443,242-35.1,0,0,0,0,0,22,-15
ML,117,149,443,242-35.2,0,0,0,0,0,22,-15
ML,117,149,443,242-35.3,0,0,0,0,0,22,-15
ML,117,149,443,242-35.4,0,0,0,0,0,22,-15
ML,117,149,443,242-35.5,0,0,0,0,0,22,-15
ML,38,138,444,242-37.1,0,0,0,0,0,22,-13
ML,38,138,444,242-37.2,0,0,0,0,0,22,-13
ML,38,138,444,242-37.3,0,0,0,0,0,22,-13
ML,38,138,444,242-37.4,1,1,41,426,1291,22,-13
ML,38,138,444,242-37.5,0,0,0,0,0,22,-13
ML,100,127,445,242-39.1,0,0,0,0,0,22,-11
ML,100,127,445,242-39.2,0,0,0,0,0,22,-11
ML,100,127,445,242-39.3,0,0,0,0,0,22,-11
ML,100,127,445,242-39.4,0,0,0,0,0,22,-11
ML,100,127,445,242-39.5,0,0,0,0,0,22,-11
ML,156,65,446,242-41.1,0,0,0,0,0,22,-9
ML,156,65,446,242-41.2,1,1,40,380,588,22,-9
ML,156,65,446,242-41.3,0,0,0,0,0,22,-9
ML,156,65,446,242-41.4,0,0,0,0,0,22,-9
ML,156,65,446,242-41.5,1,1,40,310,1092,22,-9
ML,9,47,447,242-43.1,0,0,0,0,0,22,-7
ML,9,47,447,242-43.2,0,0,0,0,0,22,-7
ML,9,47,447,242-43.3,0,0,0,0,0,22,-7
ML,9,47,447,242-43.4,0,0,0,0,0,22,-7
ML,9,47,447,242-43.5,0,0,0,0,0,22,-7
ML,156,65,448,242-45.1,1,1,0,0,0,22,-5
ML,156,65,448,242-45.2,1,1,40,308,768,22,-5
ML,156,65,448,242-45.3,0,0,0,0,0,22,-5
ML,156,65,448,242-45.4,0,0,0,0,0,22,-5
ML,156,65,448,242-45.5,0,0,0,0,0,22,-5
ML,104,136,449,242-47.1,0,0,0,0,0,22,-3
ML,104,136,449,242-47.2,0,0,0,0,0,22,-3
ML,104,136,449,242-47.3,0,0,0,0,0,22,-3
ML,104,136,449,242-47.4,0,0,0,0,0,22,-3
ML,104,136,449,242-47.5,0,0,0,0,0,22,-3
ML,106,138,450,242-49.1,0,0,0,0,0,22,-1
ML,106,138,450,242-49.2,0,0,0,0,0,22,-1
ML,106,138,450,242-49.3,0,0,0,0,0,22,-1
ML,106,138,450,242-49.4,0,0,0,0,0,22,-1
ML,106,138,450,242-49.5,0,0,0,0,0,22,-1
ML,24,75,428,242-5.1,0,0,0,0,0,22,-45
ML,24,75,428,242-5.2,0,0,0,0,0,22,-45
ML,24,75,428,242-5.3,0,0,0,0,0,22,-45
ML,24,75,428,242-5.4,0,0,0,0,0,22,-45
ML,24,75,428,242-5.5,0,0,0,0,0,22,-45
ML,124,187,429,242-7.1,0,0,0,0,0,22,-43
ML,124,187,429,242-7.2,1,1,38,432,428,22,-43
ML,124,187,429,242-7.3,0,0,0,0,0,22,-43
ML,124,187,429,242-7.4,1,1,33,331,429,22,-43
ML,124,187,429,242-7.5,0,0,0,0,0,22,-43
ML,70,17,430,242-9.1,0,0,0,0,0,22,-41
ML,70,17,430,242-9.2,0,0,0,0,0,22,-41
ML,70,17,430,242-9.3,0,0,0,0,0,22,-41
ML,70,17,430,242-9.4,0,0,0,0,0,22,-41
ML,70,17,430,242-9.5,0,0,0,0,0,22,-41
ML,161,73,451,248-1.1,0,0,0,0,0,25,-49
ML,161,73,451,248-1.2,0,0,0,0,0,25,-49
ML,161,73,451,248-1.3,0,0,0,0,0,25,-49
ML,161,73,451,248-1.4,0,0,0,0,0,25,-49
ML,161,73,451,248-1.5,0,0,0,0,0,25,-49
ML,33,139,456,248-11.1,0,0,0,0,0,25,-39
ML,33,139,456,248-11.2,0,0,0,0,0,25,-39
ML,33,139,456,248-11.3,0,0,0,0,0,25,-39
ML,33,139,456,248-11.4,0,0,0,0,0,25,-39
ML,33,139,456,248-11.5,0,0,0,0,0,25,-39
ML,186,149,457,248-13.1,0,0,0,0,0,25,-37
ML,186,149,457,248-13.2,0,0,0,0,0,25,-37
ML,186,149,457,248-13.3,0,0,0,0,0,25,-37
ML,186,149,457,248-13.4,0,0,0,0,0,25,-37
ML,186,149,457,248-13.5,0,0,0,0,0,25,-37
ML,45,146,458,248-15.1,0,0,0,0,0,25,-35
ML,45,146,458,248-15.2,0,0,0,0,0,25,-35
ML,45,146,458,248-15.3,0,0,0,0,0,25,-35
ML,45,146,458,248-15.4,0,0,0,0,0,25,-35
ML,45,146,458,248-15.5,0,0,0,0,0,25,-35
ML,193,178,459,248-17.1,0,0,0,0,0,25,-33
ML,193,178,459,248-17.2,0,0,0,0,0,25,-33
ML,193,178,459,248-17.3,0,0,0,0,0,25,-33
ML,193,178,459,248-17.4,0,0,0,0,0,25,-33
ML,193,178,459,248-17.5,0,0,0,0,0,25,-33
ML,174,105,460,248-19.1,0,0,0,0,0,25,-31
ML,174,105,460,248-19.2,0,0,0,0,0,25,-31
ML,174,105,460,248-19.3,0,0,0,0,0,25,-31
ML,174,105,460,248-19.4,0,0,0,0,0,25,-31
ML,174,105,460,248-19.5,0,0,0,0,0,25,-31
ML,186,149,461,248-21.1,0,0,0,0,0,25,-29
ML,186,149,461,248-21.2,0,0,0,0,0,25,-29
ML,186,149,461,248-21.3,0,0,0,0,0,25,-29
ML,186,149,461,248-21.4,1,1,54,700,367,25,-29
ML,186,149,461,248-21.5,0,0,0,0,0,25,-29
ML,179,139,462,248-23.1,0,0,0,0,0,25,-27
ML,179,139,462,248-23.2,0,0,0,0,0,25,-27
ML,179,139,462,248-23.3,0,0,0,0,0,25,-27
ML,179,139,462,248-23.4,0,0,0,0,0,25,-27
ML,179,139,462,248-23.5,0,0,0,0,0,25,-27
ML,135,19,463,248-25.1,0,0,0,0,0,25,-25
ML,135,19,463,248-25.2,0,0,0,0,0,25,-25
ML,135,19,463,248-25.3,0,0,0,0,0,25,-25
ML,135,19,463,248-25.4,0,0,0,0,0,25,-25
ML,135,19,463,248-25.5,0,0,0,0,0,25,-25
ML,107,139,464,248-27.1,0,0,0,0,0,25,-23
ML,107,139,464,248-27.2,0,0,0,0,0,25,-23
ML,107,139,464,248-27.3,0,0,0,0,0,25,-23
ML,107,139,464,248-27.4,0,0,0,0,0,25,-23
ML,107,139,464,248-27.5,0,0,0,0,0,25,-23
ML,171,126,465,248-29.1,0,0,0,0,0,25,-21
ML,171,126,465,248-29.2,0,0,0,0,0,25,-21
ML,171,126,465,248-29.3,0,0,0,0,0,25,-21
ML,171,126,465,248-29.4,0,0,0,0,0,25,-21
ML,171,126,465,248-29.5,0,0,0,0,0,25,-21
ML,112,67,452,248-3.1,0,0,0,0,0,25,-47
ML,112,67,452,248-3.2,0,0,0,0,0,25,-47
ML,112,67,452,248-3.3,0,0,0,0,0,25,-47
ML,112,67,452,248-3.4,1,1,40,307,964,25,-47
ML,112,67,452,248-3.5,0,0,0,0,0,25,-47
ML,148,44,466,248-31.1,0,0,0,0,0,25,-19
ML,148,44,466,248-31.2,0,0,0,0,0,25,-19
ML,148,44,466,248-31.3,0,0,0,0,0,25,-19
ML,148,44,466,248-31.4,0,0,0,0,0,25,-19
ML,148,44,466,248-31.5,0,0,0,0,0,25,-19
ML,70,17,467,248-33.1,0,0,0,0,0,25,-17
ML,70,17,467,248-33.2,0,0,0,0,0,25,-17
ML,70,17,467,248-33.3,0,0,0,0,0,25,-17
ML,70,17,467,248-33.4,0,0,0,0,0,25,-17
ML,70,17,467,248-33.5,0,0,0,0,0,25,-17
ML,132,17,468,248-35.1,0,0,0,0,0,25,-15
ML,132,17,468,248-35.2,0,0,0,0,0,25,-15
ML,132,17,468,248-35.3,0,0,0,0,0,25,-15
ML,132,17,468,248-35.4,0,0,0,0,0,25,-15
ML,132,17,468,248-35.5,0,0,0,0,0,25,-15
ML,10,61,469,248-37.1,0,0,0,0,0,25,-13
ML,10,61,469,248-37.2,0,0,0,0,0,25,-13
ML,10,61,469,248-37.3,0,0,0,0,0,25,-13
ML,10,61,469,248-37.4,0,0,0,0,0,25,-13
ML,10,61,469,248-37.5,0,0,0,0,0,25,-13
ML,43,144,470,248-39.1,0,0,0,0,0,25,-11
ML,43,144,470,248-39.2,0,0,0,0,0,25,-11
ML,43,144,470,248-39.3,0,0,0,0,0,25,-11
ML,43,144,470,248-39.4,0,0,0,0,0,25,-11
ML,43,144,470,248-39.5,0,0,0,0,0,25,-11
ML,125,196,471,248-41.1,0,0,0,0,0,25,-9
ML,125,196,471,248-41.2,0,0,0,0,0,25,-9
ML,125,196,471,248-41.3,0,0,0,0,0,25,-9
ML,125,196,471,248-41.4,0,0,0,0,0,25,-9
ML,125,196,471,248-41.5,1,1,57,545,1092,25,-9
ML,45,146,472,248-43.1,0,0,0,0,0,25,-7
ML,45,146,472,248-43.2,0,0,0,0,0,25,-7
ML,45,146,472,248-43.3,0,0,0,0,0,25,-7
ML,45,146,472,248-43.4,0,0,0,0,0,25,-7
ML,45,146,472,248-43.5,0,0,0,0,0,25,-7
ML,119,158,473,248-45.1,0,0,0,0,0,25,-5
ML,119,158,473,248-45.2,0,0,0,0,0,25,-5
ML,119,158,473,248-45.3,0,0,0,0,0,25,-5
ML,119,158,473,248-45.4,0,0,0,0,0,25,-5
ML,119,158,473,248-45.5,0,0,0,0,0,25,-5
ML,124,187,474,248-47.1,0,0,0,0,0,25,-3
ML,124,187,474,248-47.2,0,0,0,0,0,25,-3
ML,124,187,474,248-47.3,0,0,0,0,0,25,-3
ML,124,187,474,248-47.4,0,0,0,0,0,25,-3
ML,124,187,474,248-47.5,0,0,0,0,0,25,-3
ML,68,6,475,248-49.1,0,0,0,0,0,25,-1
ML,68,6,475,248-49.2,0,0,0,0,0,25,-1
ML,68,6,475,248-49.3,0,0,0,0,0,25,-1
ML,68,6,475,248-49.4,0,0,0,0,0,25,-1
ML,68,6,475,248-49.5,0,0,0,0,0,25,-1
ML,29,111,453,248-5.1,0,0,0,0,0,25,-45
ML,29,111,453,248-5.2,0,0,0,0,0,25,-45
ML,29,111,453,248-5.3,0,0,0,0,0,25,-45
ML,29,111,453,248-5.4,0,0,0,0,0,25,-45
ML,29,111,453,248-5.5,1,1,23,202,755,25,-45
ML,195,196,454,248-7.1,0,0,0,0,0,25,-43
ML,195,196,454,248-7.2,0,0,0,0,0,25,-43
ML,195,196,454,248-7.3,0,0,0,0,0,25,-43
ML,195,196,454,248-7.4,0,0,0,0,0,25,-43
ML,195,196,454,248-7.5,0,0,0,0,0,25,-43
ML,132,17,455,248-9.1,0,0,0,0,0,25,-41
ML,132,17,455,248-9.2,0,0,0,0,0,25,-41
ML,132,17,455,248-9.3,0,0,0,0,0,25,-41
ML,132,17,455,248-9.4,0,0,0,0,0,25,-41
ML,132,17,455,248-9.5,0,0,0,0,0,25,-41
ML,120,163,476,304-1.1,0,0,0,0,0,-22,1
ML,120,163,476,304-1.2,0,0,0,0,0,-22,1
ML,120,163,476,304-1.3,0,0,0,0,0,-22,1
ML,120,163,476,304-1.4,0,0,0,0,0,-22,1
ML,120,163,476,304-1.5,0,0,0,0,0,-22,1
ML,71,19,481,304-11.1,0,0,0,0,0,-22,11
ML,71,19,481,304-11.2,0,0,0,0,0,-22,11
ML,71,19,481,304-11.3,0,0,0,0,0,-22,11
ML,71,19,481,304-11.4,0,0,0,0,0,-22,11
ML,71,19,481,304-11.5,0,0,0,0,0,-22,11
ML,152,20,482,304-13.1,0,0,0,0,0,-22,13
ML,152,20,482,304-13.2,0,0,0,0,0,-22,13
ML,152,20,482,304-13.3,0,0,0,0,0,-22,13
ML,152,20,482,304-13.4,0,0,0,0,0,-22,13
ML,152,20,482,304-13.5,0,0,0,0,0,-22,13
ML,110,142,483,304-15.1,0,0,0,0,0,-22,15
ML,110,142,483,304-15.2,0,0,0,0,0,-22,15
ML,110,142,483,304-15.3,0,0,0,0,0,-22,15
ML,110,142,483,304-15.4,0,0,0,0,0,-22,15
ML,110,142,483,304-15.5,0,0,0,0,0,-22,15
ML,103,134,484,304-17.1,0,0,0,0,0,-22,17
ML,103,134,484,304-17.2,0,0,0,0,0,-22,17
ML,103,134,484,304-17.3,0,0,0,0,0,-22,17
ML,103,134,484,304-17.4,0,0,0,0,0,-22,17
ML,103,134,484,304-17.5,0,0,0,0,0,-22,17
ML,98,113,485,304-19.1,0,0,0,0,0,-22,19
ML,98,113,485,304-19.2,0,0,0,0,0,-22,19
ML,98,113,485,304-19.3,0,0,0,0,0,-22,19
ML,98,113,485,304-19.4,0,0,0,0,0,-22,19
ML,98,113,485,304-19.5,0,0,0,0,0,-22,19
ML,63,200,486,304-21.1,0,0,0,0,0,-22,21
ML,63,200,486,304-21.2,0,0,0,0,0,-22,21
ML,63,200,486,304-21.3,0,0,0,0,0,-22,21
ML,63,200,486,304-21.4,0,0,0,0,0,-22,21
ML,63,200,486,304-21.5,0,0,0,0,0,-22,21
ML,74,21,487,304-23.1,0,0,0,0,0,-22,23
ML,74,21,487,304-23.2,0,0,0,0,0,-22,23
ML,74,21,487,304-23.3,0,0,0,0,0,-22,23
ML,74,21,487,304-23.4,0,0,0,0,0,-22,23
ML,74,21,487,304-23.5,0,0,0,0,0,-22,23
ML,99,126,488,304-25.1,0,0,0,0,0,-22,25
ML,99,126,488,304-25.2,0,0,0,0,0,-22,25
ML,99,126,488,304-25.3,0,0,0,0,0,-22,25
ML,99,126,488,304-25.4,0,0,0,0,0,-22,25
ML,99,126,488,304-25.5,0,0,0,0,0,-22,25
ML,14,65,489,304-27.1,0,0,0,0,0,-22,27
ML,14,65,489,304-27.2,0,0,0,0,0,-22,27
ML,14,65,489,304-27.3,0,0,0,0,0,-22,27
ML,14,65,489,304-27.4,0,0,0,0,0,-22,27
ML,14,65,489,304-27.5,0,0,0,0,0,-22,27
ML,132,17,490,304-29.1,0,0,0,0,0,-22,29
ML,132,17,490,304-29.2,0,0,0,0,0,-22,29
ML,132,17,490,304-29.3,0,0,0,0,0,-22,29
ML,132,17,490,304-29.4,0,0,0,0,0,-22,29
ML,132,17,490,304-29.5,0,0,0,0,0,-22,29
ML,89,73,477,304-3.1,0,0,0,0,0,-22,3
ML,89,73,477,304-3.2,0,0,0,0,0,-22,3
ML,89,73,477,304-3.3,0,0,0,0,0,-22,3
ML,89,73,477,304-3.4,0,0,0,0,0,-22,3
ML,89,73,477,304-3.5,0,0,0,0,0,-22,3
ML,3,19,491,304-31.1,0,0,0,0,0,-22,31
ML,3,19,491,304-31.2,0,0,0,0,0,-22,31
ML,3,19,491,304-31.3,0,0,0,0,0,-22,31
ML,3,19,491,304-31.4,0,0,0,0,0,-22,31
ML,3,19,491,304-31.5,0,0,0,0,0,-22,31
ML,68,6,492,304-33.1,0,0,0,0,0,-22,33
ML,68,6,492,304-33.2,0,0,0,0,0,-22,33
ML,68,6,492,304-33.3,0,0,0,0,0,-22,33
ML,68,6,492,304-33.4,0,0,0,0,0,-22,33
ML,68,6,492,304-33.5,0,0,0,0,0,-22,33
ML,42,142,493,304-35.1,0,0,0,0,0,-22,35
ML,42,142,493,304-35.2,0,0,0,0,0,-22,35
ML,42,142,493,304-35.3,0,0,0,0,0,-22,35
ML,42,142,493,304-35.4,0,0,0,0,0,-22,35
ML,42,142,493,304-35.5,0,0,0,0,0,-22,35
ML,118,154,494,304-37.1,0,0,0,0,0,-22,37
ML,118,154,494,304-37.2,0,0,0,0,0,-22,37
ML,118,154,494,304-37.3,0,0,0,0,0,-22,37
ML,118,154,494,304-37.4,0,0,0,0,0,-22,37
ML,118,154,494,304-37.5,0,0,0,0,0,-22,37
ML,166,85,495,304-39.1,0,0,0,0,0,-22,39
ML,166,85,495,304-39.2,0,0,0,0,0,-22,39
ML,166,85,495,304-39.3,0,0,0,0,0,-22,39
ML,166,85,495,304-39.4,0,0,0,0,0,-22,39
ML,166,85,495,304-39.5,0,0,0,0,0,-22,39
ML,121,164,496,304-41.1,0,0,0,0,0,-22,41
ML,121,164,496,304-41.2,0,0,0,0,0,-22,41
ML,121,164,496,304-41.3,0,0,0,0,0,-22,41
ML,121,164,496,304-41.4,0,0,0,0,0,-22,41
ML,121,164,496,304-41.5,0,0,0,0,0,-22,41
ML,155,62,497,304-43.1,0,0,0,0,0,-22,43
ML,155,62,497,304-43.2,0,0,0,0,0,-22,43
ML,155,62,497,304-43.3,0,0,0,0,0,-22,43
ML,155,62,497,304-43.4,0,0,0,0,0,-22,43
ML,155,62,497,304-43.5,0,0,0,0,0,-22,43
ML,35,133,498,304-45.1,0,0,0,0,0,-22,45
ML,35,133,498,304-45.2,0,0,0,0,0,-22,45
ML,35,133,498,304-45.3,0,0,0,0,0,-22,45
ML,35,133,498,304-45.4,0,0,0,0,0,-22,45
ML,35,133,498,304-45.5,0,0,0,0,0,-22,45
ML,13,62,499,304-47.1,0,0,0,0,0,-22,47
ML,13,62,499,304-47.2,0,0,0,0,0,-22,47
ML,13,62,499,304-47.3,0,0,0,0,0,-22,47
ML,13,62,499,304-47.4,0,0,0,0,0,-22,47
ML,13,62,499,304-47.5,0,0,0,0,0,-22,47
ML,89,73,500,304-49.1,0,0,0,0,0,-22,49
